Actual,Predicted
31.555555,30.822533
79.7,90.87382
101.9,99.61684
50.7,57.68903
118.9,119.008934
111.6,107.18017
122.1,120.49834
91.0,93.51229
90.1,89.874435
134.13333,129.78694
103.6,105.138176
135.5,141.31606
130.1,132.83644
160.1,153.11507
118.0,110.02858
30.2,29.420162
76.1,76.60342
60.4,63.352196
93.1,92.543175
60.3,62.219704
65.7,65.12388
80.8,80.91848
26.9,26.892525
98.0,91.57766
59.11111,60.552834
65.77778,65.61587
210.0,194.45442
88.8,88.55378
178.5,180.13869
127.3,133.25514
83.1,82.34173
66.1,66.782425
68.8,67.80765
78.5,77.44247
57.0,57.199707
156.8,182.50052
116.0,118.7355
76.0,73.20262
106.53333,106.5248
46.9,47.198204
48.7,47.15396
36.5,35.663387
123.77778,126.02057
21.6,21.141567
112.17778,112.74399
104.9,110.643394
110.2,109.403915
56.8,58.013863
73.1,79.19692
160.1,162.9106
45.333332,44.38137
141.4,146.16148
117.3,114.91993
117.0,120.01849
69.751,70.581894
110.4,110.72772
72.9,75.06538
70.3,75.00474
89.155556,90.45153
124.8,122.46258
59.8,60.694763
73.751,72.976
141.1,155.33644
217.5,196.98886
81.4,87.0375
61.1,58.780327
109.66,90.00793
75.8,74.58127
86.9,87.18412
83.3,83.36995
133.7,107.21006
44.5,43.074757
19.7,18.283512
43.7,43.6521
128.2,131.05202
99.9,98.75066
113.7,112.43816
124.5,120.57081
24.7,24.410393
50.666668,49.1326
98.9,98.9479
73.9,74.04775
96.7,93.89697
77.6,76.89381
64.2,63.43728
113.8,109.649086
136.6,151.94061
137.0,154.70483
67.9,67.19433
86.7,98.07647
77.9,78.79293
38.7,38.35984
96.6,97.95989
181.5,174.95265
149.9,138.11195
68.5,65.612526
97.8,97.91548
96.3,98.45539
17.0,15.071999
28.7,29.883305
81.77778,83.16717
77.2,77.77932
93.5,95.68264
40.88889,41.710884
71.111115,69.20956
94.0,94.89832
112.9,115.458
155.0,159.45416
55.3,59.1385
89.9,87.53559
139.9,137.61308
50.9,50.960426
67.9,66.90854
83.2,82.72312
84.0,85.337715
167.7,175.78075
59.4,59.525963
146.9,141.61995
74.0,69.395935
94.5,96.441414
117.0,113.98713
76.2,74.98494
79.6,78.81539
153.8,146.91139
79.4,80.4806
134.0,132.43692
88.9,87.55607
93.9,104.02329
134.2,140.02791
103.64445,107.10894
91.3,92.097084
38.9,38.741657
127.5,124.747154
84.7,82.57993
141.2,156.47498
