O,N,Partial Dependence
3.930734693877536,0.533265306122449,84.53696436553173
4.22591836734692,0.533265306122449,84.71302502741167
4.521102040816304,0.533265306122449,78.3078917145244
4.816285714285687,0.533265306122449,80.63032735013437
5.111469387755072,0.533265306122449,81.46539137319786
5.406653061224455,0.533265306122449,81.9678435555346
5.70183673469384,0.533265306122449,81.61993434940925
5.997020408163223,0.533265306122449,82.12163578962017
6.292204081632607,0.533265306122449,80.27327913414996
6.587387755101991,0.533265306122449,80.56964006181786
6.882571428571375,0.533265306122449,81.53036864081228
7.177755102040759,0.533265306122449,80.0898942230803
7.472938775510143,0.533265306122449,80.90482046236339
7.768122448979527,0.533265306122449,79.09765139727352
8.06330612244891,0.533265306122449,81.17427964235232
8.358489795918295,0.533265306122449,79.58425526481516
8.65367346938768,0.533265306122449,79.03022943327275
8.948857142857063,0.533265306122449,79.03022943327275
9.244040816326446,0.533265306122449,80.76142730839561
9.539224489795831,0.533265306122449,80.32588268867849
9.834408163265214,0.533265306122449,79.17006712974597
10.129591836734598,0.533265306122449,78.57728153742872
10.424775510203983,0.533265306122449,78.803496512725
10.719959183673367,0.533265306122449,78.92573314518573
11.01514285714275,0.533265306122449,79.49601936724135
11.310326530612135,0.533265306122449,79.47479785625654
11.605510204081519,0.533265306122449,79.43357161710544
11.900693877550903,0.533265306122449,81.489337329623
12.195877551020287,0.533265306122449,81.51063737058908
12.49106122448967,0.533265306122449,81.60168142120371
12.786244897959055,0.533265306122449,81.60168142120371
13.081428571428438,0.533265306122449,81.60168142120371
13.376612244897823,0.533265306122449,81.60168142120371
13.671795918367206,0.533265306122449,80.6453586027613
13.96697959183659,0.533265306122449,80.6453586027613
14.262163265305974,0.533265306122449,75.42101954934517
14.557346938775359,0.533265306122449,75.42101954934517
14.852530612244742,0.533265306122449,75.45918120473101
15.147714285714127,0.533265306122449,75.4947013447165
15.44289795918351,0.533265306122449,76.1577476228005
15.738081632652895,0.533265306122449,76.1577476228005
16.033265306122278,0.533265306122449,76.1577476228005
16.328448979591663,0.533265306122449,76.1577476228005
16.623632653061044,0.533265306122449,76.1577476228005
16.91881632653043,0.533265306122449,75.88305736928423
17.213999999999814,0.533265306122449,75.88305736928423
2.75,0.7110204081632654,88.50800158322495
3.045183673469384,0.7110204081632654,88.50800158322495
3.340367346938768,0.7110204081632654,86.17395763891724
3.635551020408152,0.7110204081632654,85.51879950278817
3.930734693877536,0.7110204081632654,85.49566245978318
4.22591836734692,0.7110204081632654,85.67172312166313
4.521102040816304,0.7110204081632654,79.26658980877585
4.816285714285687,0.7110204081632654,81.58902544438581
5.111469387755072,0.7110204081632654,82.42408946744932
5.406653061224455,0.7110204081632654,82.92654164978605
5.70183673469384,0.7110204081632654,82.57863244366072
5.997020408163223,0.7110204081632654,83.08033388387163
6.292204081632607,0.7110204081632654,81.24266633789449
6.587387755101991,0.7110204081632654,81.5390272655624
6.882571428571375,0.7110204081632654,82.49975584455682
7.177755102040759,0.7110204081632654,81.05928142682482
7.472938775510143,0.7110204081632654,81.87420766610792
7.768122448979527,0.7110204081632654,80.06703860101804
8.06330612244891,0.7110204081632654,82.13124497441395
8.358489795918295,0.7110204081632654,80.57726906136568
8.65367346938768,0.7110204081632654,80.02324322982325
8.948857142857063,0.7110204081632654,80.02324322982325
9.244040816326446,0.7110204081632654,81.75444110494612
9.539224489795831,0.7110204081632654,81.31889648522899
9.834408163265214,0.7110204081632654,80.16308092629647
10.129591836734598,0.7110204081632654,79.57029533397922
10.424775510203983,0.7110204081632654,79.79500213412653
10.719959183673367,0.7110204081632654,79.91723876658725
11.01514285714275,0.7110204081632654,80.48752498864286
11.310326530612135,0.7110204081632654,80.46630347765806
11.605510204081519,0.7110204081632654,80.42507723850694
11.900693877550903,0.7110204081632654,82.4808429510245
12.195877551020287,0.7110204081632654,82.50214299199058
12.49106122448967,0.7110204081632654,82.59318704260522
12.786244897959055,0.7110204081632654,82.59318704260522
13.081428571428438,0.7110204081632654,82.59318704260522
13.376612244897823,0.7110204081632654,82.59318704260522
13.671795918367206,0.7110204081632654,81.6368642241628
13.96697959183659,0.7110204081632654,81.6368642241628
14.262163265305974,0.7110204081632654,76.41252517074669
14.557346938775359,0.7110204081632654,76.41252517074669
14.852530612244742,0.7110204081632654,76.45068682613253
15.147714285714127,0.7110204081632654,76.48620696611802
15.44289795918351,0.7110204081632654,77.14925324420199
15.738081632652895,0.7110204081632654,77.14925324420199
16.033265306122278,0.7110204081632654,77.14925324420199
16.328448979591663,0.7110204081632654,77.14925324420199
16.623632653061044,0.7110204081632654,77.14925324420199
16.91881632653043,0.7110204081632654,76.87456299068573
17.213999999999814,0.7110204081632654,76.87456299068573
2.75,0.8887755102040817,88.51374800557444
3.045183673469384,0.8887755102040817,88.51374800557444
3.340367346938768,0.8887755102040817,86.17970406126675
3.635551020408152,0.8887755102040817,85.52454592513764
3.930734693877536,0.8887755102040817,85.50140888213267
4.22591836734692,0.8887755102040817,85.67746954401264
4.521102040816304,0.8887755102040817,79.15787700378479
4.816285714285687,0.8887755102040817,82.83076142208802
5.111469387755072,0.8887755102040817,82.82854184446
5.406653061224455,0.8887755102040817,83.33099402679676
5.70183673469384,0.8887755102040817,82.94128996124667
5.997020408163223,0.8887755102040817,83.44299140145756
6.292204081632607,0.8887755102040817,81.2051174368686
6.587387755101991,0.8887755102040817,81.50147836453652
6.882571428571375,0.8887755102040817,82.45594109423868
7.177755102040759,0.8887755102040817,81.01546667650666
7.472938775510143,0.8887755102040817,81.83039291578976
7.768122448979527,0.8887755102040817,80.02322385069988
8.06330612244891,0.8887755102040817,82.08743022409578
8.358489795918295,0.8887755102040817,80.53345431104752
8.65367346938768,0.8887755102040817,79.9794284795051
8.948857142857063,0.8887755102040817,79.9794284795051
9.244040816326446,0.8887755102040817,81.71062635462798
9.539224489795831,0.8887755102040817,81.27508173491083
9.834408163265214,0.8887755102040817,80.11926617597832
10.129591836734598,0.8887755102040817,79.52648058366107
10.424775510203983,0.8887755102040817,79.75118738380837
10.719959183673367,0.8887755102040817,79.87342401626908
11.01514285714275,0.8887755102040817,80.44371023832471
11.310326530612135,0.8887755102040817,80.42248872733988
11.605510204081519,0.8887755102040817,80.38126248818878
11.900693877550903,0.8887755102040817,82.43702820070634
12.195877551020287,0.8887755102040817,82.45832824167243
12.49106122448967,0.8887755102040817,82.54937229228707
12.786244897959055,0.8887755102040817,82.54937229228707
13.081428571428438,0.8887755102040817,82.54937229228707
13.376612244897823,0.8887755102040817,82.54937229228707
13.671795918367206,0.8887755102040817,81.59304947384464
13.96697959183659,0.8887755102040817,81.59304947384464
14.262163265305974,0.8887755102040817,76.36871042042854
14.557346938775359,0.8887755102040817,76.36871042042854
14.852530612244742,0.8887755102040817,76.40687207581436
15.147714285714127,0.8887755102040817,76.44239221579986
15.44289795918351,0.8887755102040817,77.10543849388385
15.738081632652895,0.8887755102040817,77.10543849388385
16.033265306122278,0.8887755102040817,77.10543849388385
16.328448979591663,0.8887755102040817,77.10543849388385
16.623632653061044,0.8887755102040817,77.10543849388385
16.91881632653043,0.8887755102040817,76.83074824036758
17.213999999999814,0.8887755102040817,76.83074824036758
2.75,1.066530612244898,88.66856898222615
3.045183673469384,1.066530612244898,88.66856898222615
3.340367346938768,1.066530612244898,86.33452503791844
3.635551020408152,1.066530612244898,85.67936690178936
3.930734693877536,1.066530612244898,85.65622985878439
4.22591836734692,1.066530612244898,85.83229052066434
4.521102040816304,1.066530612244898,79.30792292177651
4.816285714285687,1.066530612244898,82.98080734007974
5.111469387755072,1.066530612244898,82.98249228472633
5.406653061224455,1.066530612244898,83.48494446706307
5.70183673469384,1.066530612244898,83.08728295902347
5.997020408163223,1.066530612244898,83.58898439923436
6.292204081632607,1.066530612244898,81.34121211445688
6.587387755101991,1.066530612244898,81.63757304212479
6.882571428571375,1.066530612244898,82.59203577182693
7.177755102040759,1.066530612244898,81.14892484481074
7.472938775510143,1.066530612244898,81.96385108409383
7.768122448979527,1.066530612244898,80.15668201900394
8.06330612244891,1.066530612244898,82.20127140262179
8.358489795918295,1.066530612244898,80.64729548957352
8.65367346938768,1.066530612244898,80.09326965803108
8.948857142857063,1.066530612244898,80.09326965803108
9.244040816326446,1.066530612244898,81.82446753315395
9.539224489795831,1.066530612244898,81.38892291343684
9.834408163265214,1.066530612244898,80.23310735450431
10.129591836734598,1.066530612244898,79.64032176218706
10.424775510203983,1.066530612244898,79.86807612712538
10.719959183673367,1.066530612244898,79.99897263301212
11.01514285714275,1.066530612244898,80.56925885506773
11.310326530612135,1.066530612244898,80.54315036129795
11.605510204081519,1.066530612244898,80.50192412214683
11.900693877550903,1.066530612244898,82.56214291262526
12.195877551020287,1.066530612244898,82.58344295359134
12.49106122448967,1.066530612244898,82.67448700420597
12.786244897959055,1.066530612244898,82.67448700420597
13.081428571428438,1.066530612244898,82.67448700420597
13.376612244897823,1.066530612244898,82.67448700420597
13.671795918367206,1.066530612244898,81.71816418576357
13.96697959183659,1.066530612244898,81.71816418576357
14.262163265305974,1.066530612244898,76.49382513234744
14.557346938775359,1.066530612244898,76.49382513234744
14.852530612244742,1.066530612244898,76.53198678773326
15.147714285714127,1.066530612244898,76.56750692771878
15.44289795918351,1.066530612244898,77.23055320580276
15.738081632652895,1.066530612244898,77.23055320580276
16.033265306122278,1.066530612244898,77.23055320580276
16.328448979591663,1.066530612244898,77.23055320580276
16.623632653061044,1.066530612244898,77.23055320580276
16.91881632653043,1.066530612244898,76.9558629522865
17.213999999999814,1.066530612244898,76.9558629522865
2.75,1.2442857142857144,88.86238149682198
3.045183673469384,1.2442857142857144,88.86238149682198
3.340367346938768,1.2442857142857144,86.52833755251427
3.635551020408152,1.2442857142857144,85.87317941638518
3.930734693877536,1.2442857142857144,85.8500423733802
4.22591836734692,1.2442857142857144,86.02610303526018
4.521102040816304,1.2442857142857144,79.4940960785261
4.816285714285687,1.2442857142857144,83.02523520585017
5.111469387755072,1.2442857142857144,82.93858227059812
5.406653061224455,1.2442857142857144,83.44103445293484
5.70183673469384,1.2442857142857144,83.00108902048366
5.997020408163223,1.2442857142857144,83.44432128239714
6.292204081632607,1.2442857142857144,81.39746360456732
6.587387755101991,1.2442857142857144,81.69382453223524
6.882571428571375,1.2442857142857144,82.6482872619374
7.177755102040759,1.2442857142857144,81.20517633492119
7.472938775510143,1.2442857142857144,82.02010257420427
7.768122448979527,1.2442857142857144,80.2129335091144
8.06330612244891,1.2442857142857144,82.25752289273224
8.358489795918295,1.2442857142857144,80.70354697968398
8.65367346938768,1.2442857142857144,80.14952114814155
8.948857142857063,1.2442857142857144,80.14952114814155
9.244040816326446,1.2442857142857144,81.88071902326439
9.539224489795831,1.2442857142857144,81.44517440354728
9.834408163265214,1.2442857142857144,80.28935884461475
10.129591836734598,1.2442857142857144,79.69657325229753
10.424775510203983,1.2442857142857144,79.92432761723583
10.719959183673367,1.2442857142857144,80.05522412312257
11.01514285714275,1.2442857142857144,80.62551034517818
11.310326530612135,1.2442857142857144,80.5994018514084
11.605510204081519,1.2442857142857144,80.55817561225729
11.900693877550903,1.2442857142857144,82.61839440273572
12.195877551020287,1.2442857142857144,82.6396944437018
12.49106122448967,1.2442857142857144,82.73073849431643
12.786244897959055,1.2442857142857144,82.73073849431643
13.081428571428438,1.2442857142857144,82.73073849431643
13.376612244897823,1.2442857142857144,82.73073849431643
13.671795918367206,1.2442857142857144,81.77441567587402
13.96697959183659,1.2442857142857144,81.77441567587402
14.262163265305974,1.2442857142857144,76.55007662245788
14.557346938775359,1.2442857142857144,76.55007662245788
14.852530612244742,1.2442857142857144,76.58823827784371
15.147714285714127,1.2442857142857144,76.62375841782922
15.44289795918351,1.2442857142857144,77.28680469591322
15.738081632652895,1.2442857142857144,77.28680469591322
16.033265306122278,1.2442857142857144,77.28680469591322
16.328448979591663,1.2442857142857144,77.28680469591322
16.623632653061044,1.2442857142857144,77.28680469591322
16.91881632653043,1.2442857142857144,77.01211444239695
17.213999999999814,1.2442857142857144,77.01211444239695
2.75,1.4220408163265308,88.85402122354725
3.045183673469384,1.4220408163265308,88.85402122354725
3.340367346938768,1.4220408163265308,86.51997727923954
3.635551020408152,1.4220408163265308,85.86481914311045
3.930734693877536,1.4220408163265308,85.84168210010547
4.22591836734692,1.4220408163265308,86.01774276198545
4.521102040816304,1.4220408163265308,79.48573580525137
4.816285714285687,1.4220408163265308,83.01687493257543
5.111469387755072,1.4220408163265308,82.93022199732337
5.406653061224455,1.4220408163265308,83.43267417966013
5.70183673469384,1.4220408163265308,82.99272874720893
5.997020408163223,1.4220408163265308,83.4359610091224
6.292204081632607,1.4220408163265308,81.38910333129259
6.587387755101991,1.4220408163265308,81.68546425896051
6.882571428571375,1.4220408163265308,82.63992698866267
7.177755102040759,1.4220408163265308,81.19059868033823
7.472938775510143,1.4220408163265308,82.00552491962131
7.768122448979527,1.4220408163265308,80.19835585453143
8.06330612244891,1.4220408163265308,82.24294523814926
8.358489795918295,1.4220408163265308,80.68896932510101
8.65367346938768,1.4220408163265308,80.13494349355857
8.948857142857063,1.4220408163265308,80.13494349355857
9.244040816326446,1.4220408163265308,81.86614136868144
9.539224489795831,1.4220408163265308,81.43059674896433
9.834408163265214,1.4220408163265308,80.27478119003179
10.129591836734598,1.4220408163265308,79.68199559771455
10.424775510203983,1.4220408163265308,79.90974996265287
10.719959183673367,1.4220408163265308,80.04064646853959
11.01514285714275,1.4220408163265308,80.6109326905952
11.310326530612135,1.4220408163265308,80.58482419682542
11.605510204081519,1.4220408163265308,80.54359795767434
11.900693877550903,1.4220408163265308,82.60381674815274
12.195877551020287,1.4220408163265308,82.62511678911882
12.49106122448967,1.4220408163265308,82.71616083973346
12.786244897959055,1.4220408163265308,82.71616083973346
13.081428571428438,1.4220408163265308,82.71616083973346
13.376612244897823,1.4220408163265308,82.71616083973346
13.671795918367206,1.4220408163265308,81.75983802129105
13.96697959183659,1.4220408163265308,81.75983802129105
14.262163265305974,1.4220408163265308,76.53549896787493
14.557346938775359,1.4220408163265308,76.53549896787493
14.852530612244742,1.4220408163265308,76.57366062326076
15.147714285714127,1.4220408163265308,76.60918076324626
15.44289795918351,1.4220408163265308,77.27222704133027
15.738081632652895,1.4220408163265308,77.27222704133027
16.033265306122278,1.4220408163265308,77.27222704133027
16.328448979591663,1.4220408163265308,77.27222704133027
16.623632653061044,1.4220408163265308,77.27222704133027
16.91881632653043,1.4220408163265308,76.99753678781398
17.213999999999814,1.4220408163265308,76.99753678781398
2.75,1.5997959183673471,91.80514573661713
3.045183673469384,1.5997959183673471,91.80514573661713
3.340367346938768,1.5997959183673471,90.3721880173048
3.635551020408152,1.5997959183673471,89.7170298811757
3.930734693877536,1.5997959183673471,89.69389283817073
4.22591836734692,1.5997959183673471,89.86995350005067
4.521102040816304,1.5997959183673471,89.06281384710793
4.816285714285687,1.5997959183673471,88.35625367053191
5.111469387755072,1.5997959183673471,88.26960073527985
5.406653061224455,1.5997959183673471,88.77205291761659
5.70183673469384,1.5997959183673471,88.33213259042533
5.997020408163223,1.5997959183673471,88.77324025714903
6.292204081632607,1.5997959183673471,88.09257958807203
6.587387755101991,1.5997959183673471,88.38894051573996
6.882571428571375,1.5997959183673471,89.3434032454421
7.177755102040759,1.5997959183673471,87.88711456447719
7.472938775510143,1.5997959183673471,88.70204080376027
7.768122448979527,1.5997959183673471,88.5723188874373
8.06330612244891,1.5997959183673471,89.0492508182789
8.358489795918295,1.5997959183673471,87.49934805128595
8.65367346938768,1.5997959183673471,88.1640802168749
8.948857142857063,1.5997959183673471,88.1640802168749
9.244040816326446,1.5997959183673471,89.89527809199774
9.539224489795831,1.5997959183673471,89.45973347228063
9.834408163265214,1.5997959183673471,88.30391791334809
10.129591836734598,1.5997959183673471,87.71113232103086
10.424775510203983,1.5997959183673471,87.93888668596915
10.719959183673367,1.5997959183673471,88.0697831918559
11.01514285714275,1.5997959183673471,88.64006941391152
11.310326530612135,1.5997959183673471,88.61396092014174
11.605510204081519,1.5997959183673471,88.57273468099062
11.900693877550903,1.5997959183673471,88.59326521188262
12.195877551020287,1.5997959183673471,88.61456525284872
12.49106122448967,1.5997959183673471,88.70560930346336
12.786244897959055,1.5997959183673471,88.70560930346336
13.081428571428438,1.5997959183673471,88.70560930346336
13.376612244897823,1.5997959183673471,88.70560930346336
13.671795918367206,1.5997959183673471,85.3837249118906
13.96697959183659,1.5997959183673471,85.3837249118906
14.262163265305974,1.5997959183673471,75.86207210317785
14.557346938775359,1.5997959183673471,75.86207210317785
14.852530612244742,1.5997959183673471,75.90023375856367
15.147714285714127,1.5997959183673471,75.93575389854918
15.44289795918351,1.5997959183673471,76.59880017663318
15.738081632652895,1.5997959183673471,76.59880017663318
16.033265306122278,1.5997959183673471,76.59880017663318
16.328448979591663,1.5997959183673471,76.59880017663318
16.623632653061044,1.5997959183673471,76.59880017663318
16.91881632653043,1.5997959183673471,76.32410992311691
17.213999999999814,1.5997959183673471,76.32410992311691
2.75,1.7775510204081635,92.52352923039749
3.045183673469384,1.7775510204081635,92.52352923039749
3.340367346938768,1.7775510204081635,91.09057151108512
3.635551020408152,1.7775510204081635,90.43275047681509
3.930734693877536,1.7775510204081635,90.40961343381011
4.22591836734692,1.7775510204081635,90.58567409569007
4.521102040816304,1.7775510204081635,89.78314179814758
4.816285714285687,1.7775510204081635,89.31326162225744
5.111469387755072,1.7775510204081635,89.2284964311247
5.406653061224455,1.7775510204081635,89.73094861346142
5.70183673469384,1.7775510204081635,89.33859900410651
5.997020408163223,1.7775510204081635,89.77781892671088
6.292204081632607,1.7775510204081635,89.10569320042903
6.587387755101991,1.7775510204081635,89.40205412809695
6.882571428571375,1.7775510204081635,90.32828044840689
7.177755102040759,1.7775510204081635,88.52116132424241
7.472938775510143,1.7775510204081635,89.53802639920794
7.768122448979527,1.7775510204081635,89.40451062974398
8.06330612244891,1.7775510204081635,89.39866580676548
8.358489795918295,1.7775510204081635,88.933988242507
8.65367346938768,1.7775510204081635,89.78996091797488
8.948857142857063,1.7775510204081635,89.78996091797488
9.244040816326446,1.7775510204081635,91.06399812012761
9.539224489795831,1.7775510204081635,90.62845350041049
9.834408163265214,1.7775510204081635,89.22454567210016
10.129591836734598,1.7775510204081635,88.65400027288858
10.424775510203983,1.7775510204081635,88.87288011511015
10.719959183673367,1.7775510204081635,89.00377662099689
11.01514285714275,1.7775510204081635,89.5990464993834
11.310326530612135,1.7775510204081635,89.57293800561362
11.605510204081519,1.7775510204081635,89.53171176646252
11.900693877550903,1.7775510204081635,89.57545294871
12.195877551020287,1.7775510204081635,89.58308295461127
12.49106122448967,1.7775510204081635,89.6741270052259
12.786244897959055,1.7775510204081635,89.6741270052259
13.081428571428438,1.7775510204081635,89.6741270052259
13.376612244897823,1.7775510204081635,89.6741270052259
13.671795918367206,1.7775510204081635,86.2137979068764
13.96697959183659,1.7775510204081635,86.2137979068764
14.262163265305974,1.7775510204081635,75.78794628213362
14.557346938775359,1.7775510204081635,75.78794628213362
14.852530612244742,1.7775510204081635,75.82610793751944
15.147714285714127,1.7775510204081635,75.86162807750496
15.44289795918351,1.7775510204081635,76.52467435558894
15.738081632652895,1.7775510204081635,76.52467435558894
16.033265306122278,1.7775510204081635,76.52467435558894
16.328448979591663,1.7775510204081635,76.52467435558894
16.623632653061044,1.7775510204081635,76.52467435558894
16.91881632653043,1.7775510204081635,76.24998410207267
17.213999999999814,1.7775510204081635,76.24998410207267
2.75,1.9553061224489798,98.15019997303192
3.045183673469384,1.9553061224489798,98.15019997303192
3.340367346938768,1.9553061224489798,96.71724225371955
3.635551020408152,1.9553061224489798,96.05942121944952
3.930734693877536,1.9553061224489798,96.03628417644455
4.22591836734692,1.9553061224489798,96.21234483832451
4.521102040816304,1.9553061224489798,95.41177268797148
4.816285714285687,1.9553061224489798,94.94189251208132
5.111469387755072,1.9553061224489798,94.85712732094858
5.406653061224455,1.9553061224489798,95.35957950328532
5.70183673469384,1.9553061224489798,94.9672298939304
5.997020408163223,1.9553061224489798,95.40644981653479
6.292204081632607,1.9553061224489798,93.36285578519748
6.587387755101991,1.9553061224489798,93.65921671286539
6.882571428571375,1.9553061224489798,94.56612636815845
7.177755102040759,1.9553061224489798,92.80343252080579
7.472938775510143,1.9553061224489798,93.97415091744668
7.768122448979527,1.9553061224489798,93.84067973341342
8.06330612244891,1.9553061224489798,93.83483491043492
8.358489795918295,1.9553061224489798,93.3726541172546
8.65367346938768,1.9553061224489798,93.00986879559112
8.948857142857063,1.9553061224489798,93.00986879559112
9.244040816326446,1.9553061224489798,94.28390599774384
9.539224489795831,1.9553061224489798,93.96110678929944
9.834408163265214,1.9553061224489798,93.07959239301275
