SSA,PV,Partial Dependence
3179.795918367347,0.6245714285714286,89.46321389909781
3235.8979591836733,0.6245714285714286,91.41752700522265
3292.0,0.6245714285714286,92.41854763503659
543.0,0.668795918367347,74.61451922085517
599.1020408163265,0.668795918367347,73.94580297472584
655.204081632653,0.668795918367347,74.19792374419359
711.3061224489795,0.668795918367347,72.44070962328477
767.4081632653061,0.668795918367347,63.30299869072409
823.5102040816327,0.668795918367347,68.63192160102827
879.6122448979592,0.668795918367347,79.95326169307502
935.7142857142858,0.668795918367347,81.65516996130415
991.8163265306123,0.668795918367347,82.63438412100423
1047.9183673469388,0.668795918367347,92.52258284519668
1104.0204081632653,0.668795918367347,91.96642753301488
1160.1224489795918,0.668795918367347,90.68789184519164
1216.2244897959183,0.668795918367347,76.92054759650216
1272.3265306122448,0.668795918367347,76.89816732489282
1328.4285714285716,0.668795918367347,79.31272238560933
1384.5306122448978,0.668795918367347,79.38375025266622
1440.6326530612246,0.668795918367347,79.3053596213847
1496.7346938775509,0.668795918367347,79.1200859301938
1552.8367346938776,0.668795918367347,80.17351143931583
1608.938775510204,0.668795918367347,80.17351143931583
1665.0408163265306,0.668795918367347,82.34226109247746
1721.142857142857,0.668795918367347,91.63257898034291
1777.2448979591836,0.668795918367347,93.38626688902325
1833.3469387755101,0.668795918367347,94.9293243685834
1889.4489795918366,0.668795918367347,91.89751356080251
1945.5510204081631,0.668795918367347,91.84930896891491
2001.6530612244896,0.668795918367347,91.84930896891491
2057.7551020408164,0.668795918367347,91.84930896891491
2113.857142857143,0.668795918367347,91.84930896891491
2169.9591836734694,0.668795918367347,91.84930896891491
2226.0612244897957,0.668795918367347,91.2006004737116
2282.1632653061224,0.668795918367347,90.77741802054443
2338.265306122449,0.668795918367347,89.78567000196674
2394.3673469387754,0.668795918367347,92.29704550562914
2450.4693877551017,0.668795918367347,92.29913130490131
2506.5714285714284,0.668795918367347,92.30098651419875
2562.673469387755,0.668795918367347,92.30098651419875
2618.7755102040815,0.668795918367347,91.85167673191044
2674.877551020408,0.668795918367347,91.85167673191044
2730.9795918367345,0.668795918367347,92.41656412021851
2787.081632653061,0.668795918367347,92.41656412021851
2843.1836734693875,0.668795918367347,92.41656412021851
2899.285714285714,0.668795918367347,92.43872776186909
2955.387755102041,0.668795918367347,92.43872776186909
3011.4897959183672,0.668795918367347,92.43872776186909
3067.591836734694,0.668795918367347,92.89592158285795
3123.6938775510203,0.668795918367347,92.89592158285795
3179.795918367347,0.668795918367347,91.19444216950512
3235.8979591836733,0.668795918367347,93.14875527562998
3292.0,0.668795918367347,94.14977590544389
543.0,0.7130204081632654,72.7462748815122
599.1020408163265,0.7130204081632654,72.07755863538289
655.204081632653,0.7130204081632654,72.32967940485062
711.3061224489795,0.7130204081632654,70.5815075405851
767.4081632653061,0.7130204081632654,61.44379660802439
823.5102040816327,0.7130204081632654,66.77271951832857
879.6122448979592,0.7130204081632654,78.09405961037533
935.7142857142858,0.7130204081632654,79.79596787860447
991.8163265306123,0.7130204081632654,80.77518203830452
1047.9183673469388,0.7130204081632654,90.66338076249698
1104.0204081632653,0.7130204081632654,90.10722545031517
1160.1224489795918,0.7130204081632654,89.68051080561611
1216.2244897959183,0.7130204081632654,75.91316655692667
1272.3265306122448,0.7130204081632654,75.89078628531732
1328.4285714285716,0.7130204081632654,78.30534134603381
1384.5306122448978,0.7130204081632654,78.3763692130907
1440.6326530612246,0.7130204081632654,78.29797858180919
1496.7346938775509,0.7130204081632654,78.11114482554322
1552.8367346938776,0.7130204081632654,79.97140667782205
1608.938775510204,0.7130204081632654,79.97140667782205
1665.0408163265306,0.7130204081632654,82.14015633098367
1721.142857142857,0.7130204081632654,91.43047421884914
1777.2448979591836,0.7130204081632654,93.18057955429555
1833.3469387755101,0.7130204081632654,94.7236370338557
1889.4489795918366,0.7130204081632654,91.69182622607482
1945.5510204081631,0.7130204081632654,91.64362163418721
2001.6530612244896,0.7130204081632654,91.64362163418721
2057.7551020408164,0.7130204081632654,91.64362163418721
2113.857142857143,0.7130204081632654,91.64362163418721
2169.9591836734694,0.7130204081632654,91.64362163418721
2226.0612244897957,0.7130204081632654,90.9949131389839
2282.1632653061224,0.7130204081632654,90.57173068581672
2338.265306122449,0.7130204081632654,89.57998266723905
2394.3673469387754,0.7130204081632654,92.09135817090146
2450.4693877551017,0.7130204081632654,92.09344397017361
2506.5714285714284,0.7130204081632654,92.09529917947104
2562.673469387755,0.7130204081632654,92.09529917947104
2618.7755102040815,0.7130204081632654,91.64598939718273
2674.877551020408,0.7130204081632654,91.64598939718273
2730.9795918367345,0.7130204081632654,92.2108767854908
2787.081632653061,0.7130204081632654,92.2108767854908
2843.1836734693875,0.7130204081632654,92.2108767854908
2899.285714285714,0.7130204081632654,92.2330404271414
2955.387755102041,0.7130204081632654,92.2330404271414
3011.4897959183672,0.7130204081632654,92.2330404271414
3067.591836734694,0.7130204081632654,92.69023424813024
3123.6938775510203,0.7130204081632654,92.69023424813024
3179.795918367347,0.7130204081632654,90.98875483477741
3235.8979591836733,0.7130204081632654,92.9430679409023
3292.0,0.7130204081632654,93.9440885707162
543.0,0.7572448979591837,80.34135121782982
599.1020408163265,0.7572448979591837,79.6726349717005
655.204081632653,0.7572448979591837,79.93200324470867
711.3061224489795,0.7572448979591837,78.18383138044314
767.4081632653061,0.7572448979591837,69.04612044788243
823.5102040816327,0.7572448979591837,74.3750433581866
879.6122448979592,0.7572448979591837,85.69638345023337
935.7142857142858,0.7572448979591837,87.39398056886755
991.8163265306123,0.7572448979591837,88.6223161562762
1047.9183673469388,0.7572448979591837,98.51051488046866
1104.0204081632653,0.7572448979591837,97.95435956828685
1160.1224489795918,0.7572448979591837,97.51241485751937
1216.2244897959183,0.7572448979591837,84.15216580753686
1272.3265306122448,0.7572448979591837,84.12978553592751
1328.4285714285716,0.7572448979591837,86.54434059664402
1384.5306122448978,0.7572448979591837,86.61536846370089
1440.6326530612246,0.7572448979591837,86.50612318089131
1496.7346938775509,0.7572448979591837,86.30720034290641
1552.8367346938776,0.7572448979591837,88.16746219518522
1608.938775510204,0.7572448979591837,88.16746219518522
1665.0408163265306,0.7572448979591837,90.33621184834686
1721.142857142857,0.7572448979591837,99.62652973621232
1777.2448979591836,0.7572448979591837,101.37663507165873
1833.3469387755101,0.7572448979591837,102.8899332654633
1889.4489795918366,0.7572448979591837,99.83405614079518
1945.5510204081631,0.7572448979591837,99.78585154890759
2001.6530612244896,0.7572448979591837,99.78585154890759
2057.7551020408164,0.7572448979591837,99.78585154890759
2113.857142857143,0.7572448979591837,99.78585154890759
2169.9591836734694,0.7572448979591837,99.78585154890759
2226.0612244897957,0.7572448979591837,99.13714305370428
2282.1632653061224,0.7572448979591837,98.71396060053709
2338.265306122449,0.7572448979591837,97.72221258195943
2394.3673469387754,0.7572448979591837,100.2335880856218
2450.4693877551017,0.7572448979591837,100.23567388489398
2506.5714285714284,0.7572448979591837,100.38013919527612
2562.673469387755,0.7572448979591837,100.38013919527612
2618.7755102040815,0.7572448979591837,99.438674891942
2674.877551020408,0.7572448979591837,99.438674891942
2730.9795918367345,0.7572448979591837,100.00356228025007
2787.081632653061,0.7572448979591837,100.00356228025007
2843.1836734693875,0.7572448979591837,100.00356228025007
2899.285714285714,0.7572448979591837,100.29888092209382
2955.387755102041,0.7572448979591837,100.29888092209382
3011.4897959183672,0.7572448979591837,100.29888092209382
3067.591836734694,0.7572448979591837,100.75607474308266
3123.6938775510203,0.7572448979591837,100.75607474308266
3179.795918367347,0.7572448979591837,99.05459532972984
3235.8979591836733,0.7572448979591837,101.00890843585469
3292.0,0.7572448979591837,102.00992906566862
543.0,0.801469387755102,71.53619182747249
599.1020408163265,0.801469387755102,70.86747558134316
655.204081632653,0.801469387755102,71.12684385435134
711.3061224489795,0.801469387755102,69.3786719900858
767.4081632653061,0.801469387755102,60.240961057525105
823.5102040816327,0.801469387755102,65.56988396782928
879.6122448979592,0.801469387755102,76.89122405987605
935.7142857142858,0.801469387755102,77.51050417594814
991.8163265306123,0.801469387755102,78.19656670544802
1047.9183673469388,0.801469387755102,88.08476542964048
1104.0204081632653,0.801469387755102,87.52861011745868
1160.1224489795918,0.801469387755102,87.0866654066912
