O,PV,Partial Dependence
9.834408163265214,0.801469387755102,76.12269806280518
10.129591836734598,0.801469387755102,75.5436398842686
10.424775510203983,0.801469387755102,75.77589619784516
10.719959183673367,0.801469387755102,74.33287264668117
11.01514285714275,0.801469387755102,74.99380714725639
11.310326530612135,0.801469387755102,74.9626918381332
11.605510204081519,0.801469387755102,74.88709598427411
11.900693877550903,0.801469387755102,75.67443320523115
12.195877551020287,0.801469387755102,75.70290172315823
12.49106122448967,0.801469387755102,75.78971458522894
12.786244897959055,0.801469387755102,75.78971458522894
13.081428571428438,0.801469387755102,75.78971458522894
13.376612244897823,0.801469387755102,75.78971458522894
13.671795918367206,0.801469387755102,74.19904878949939
13.96697959183659,0.801469387755102,74.19904878949939
14.262163265305974,0.801469387755102,71.13746883146504
14.557346938775359,0.801469387755102,71.13746883146504
14.852530612244742,0.801469387755102,71.21627620181602
15.147714285714127,0.801469387755102,71.25156237086495
15.44289795918351,0.801469387755102,71.99630288470956
15.738081632652895,0.801469387755102,71.99630288470956
16.033265306122278,0.801469387755102,71.99630288470956
16.328448979591663,0.801469387755102,71.99630288470956
16.623632653061044,0.801469387755102,71.99630288470956
16.91881632653043,0.801469387755102,71.5104132956305
17.213999999999814,0.801469387755102,71.5104132956305
2.75,0.8456938775510205,83.08149977934
3.045183673469384,0.8456938775510205,83.08149977934
3.340367346938768,0.8456938775510205,81.32350093678282
3.635551020408152,0.8456938775510205,79.62846459036993
3.930734693877536,0.8456938775510205,79.94163187582646
4.22591836734692,0.8456938775510205,80.14167720847313
4.521102040816304,0.8456938775510205,77.30175785325113
4.816285714285687,0.8456938775510205,78.04096272535706
5.111469387755072,0.8456938775510205,78.16067632209949
5.406653061224455,0.8456938775510205,78.66279928936326
5.70183673469384,0.8456938775510205,78.30404533564518
5.997020408163223,0.8456938775510205,79.09572864823609
6.292204081632607,0.8456938775510205,77.25423423242168
6.587387755101991,0.8456938775510205,76.72997316852484
6.882571428571375,0.8456938775510205,77.60233669644208
7.177755102040759,0.8456938775510205,75.83055269091334
7.472938775510143,0.8456938775510205,76.92849536778131
7.768122448979527,0.8456938775510205,76.10171286408914
8.06330612244891,0.8456938775510205,76.85592484079018
8.358489795918295,0.8456938775510205,75.93846848458914
8.65367346938768,0.8456938775510205,75.75827977976027
8.948857142857063,0.8456938775510205,75.75827977976027
9.244040816326446,0.8456938775510205,77.19854710251872
9.539224489795831,0.8456938775510205,76.88322643800537
9.834408163265214,0.8456938775510205,75.84551066790577
10.129591836734598,0.8456938775510205,75.2664524893692
10.424775510203983,0.8456938775510205,75.49425320287932
10.719959183673367,0.8456938775510205,74.05122965171533
11.01514285714275,0.8456938775510205,74.70348224263128
11.310326530612135,0.8456938775510205,74.6723669335081
11.605510204081519,0.8456938775510205,74.58157999156602
11.900693877550903,0.8456938775510205,75.36956912943468
12.195877551020287,0.8456938775510205,75.39803764736176
12.49106122448967,0.8456938775510205,75.48485050943248
12.786244897959055,0.8456938775510205,75.48485050943248
13.081428571428438,0.8456938775510205,75.48485050943248
13.376612244897823,0.8456938775510205,75.48485050943248
13.671795918367206,0.8456938775510205,73.89418471370291
13.96697959183659,0.8456938775510205,73.89418471370291
14.262163265305974,0.8456938775510205,70.83260475566858
14.557346938775359,0.8456938775510205,70.83260475566858
14.852530612244742,0.8456938775510205,70.84504066715238
15.147714285714127,0.8456938775510205,70.88032683620129
15.44289795918351,0.8456938775510205,71.62506735004592
15.738081632652895,0.8456938775510205,71.62506735004592
16.033265306122278,0.8456938775510205,71.62506735004592
16.328448979591663,0.8456938775510205,71.62506735004592
16.623632653061044,0.8456938775510205,71.62506735004592
16.91881632653043,0.8456938775510205,71.13917776096685
17.213999999999814,0.8456938775510205,71.13917776096685
2.75,0.8899183673469389,85.60556199841818
3.045183673469384,0.8899183673469389,85.60556199841818
3.340367346938768,0.8899183673469389,83.84756315586101
3.635551020408152,0.8899183673469389,82.1525268094481
3.930734693877536,0.8899183673469389,82.46569409490463
4.22591836734692,0.8899183673469389,82.6657394275513
4.521102040816304,0.8899183673469389,79.82582007232931
4.816285714285687,0.8899183673469389,80.65055930394705
5.111469387755072,0.8899183673469389,80.77027290068948
5.406653061224455,0.8899183673469389,81.27239586795325
5.70183673469384,0.8899183673469389,80.91364191423517
5.997020408163223,0.8899183673469389,81.70532522682608
6.292204081632607,0.8899183673469389,79.86383081101168
6.587387755101991,0.8899183673469389,79.33956974711482
6.882571428571375,0.8899183673469389,80.2119332750321
7.177755102040759,0.8899183673469389,78.44014926950334
7.472938775510143,0.8899183673469389,79.5380919463713
7.768122448979527,0.8899183673469389,78.71130944267912
8.06330612244891,0.8899183673469389,79.46552141938015
8.358489795918295,0.8899183673469389,78.54806506317915
8.65367346938768,0.8899183673469389,78.36787635835026
8.948857142857063,0.8899183673469389,78.36787635835026
9.244040816326446,0.8899183673469389,79.8081436811087
9.539224489795831,0.8899183673469389,79.49282301659537
9.834408163265214,0.8899183673469389,78.45510724649579
10.129591836734598,0.8899183673469389,77.87604906795917
10.424775510203983,0.8899183673469389,78.10384978146932
10.719959183673367,0.8899183673469389,76.66082623030533
11.01514285714275,0.8899183673469389,77.31307882122127
11.310326530612135,0.8899183673469389,77.28196351209807
11.605510204081519,0.8899183673469389,77.191176570156
11.900693877550903,0.8899183673469389,77.97916570802467
12.195877551020287,0.8899183673469389,78.00763422595176
12.49106122448967,0.8899183673469389,78.09444708802246
12.786244897959055,0.8899183673469389,78.09444708802246
13.081428571428438,0.8899183673469389,78.09444708802246
13.376612244897823,0.8899183673469389,78.09444708802246
13.671795918367206,0.8899183673469389,76.50378129229291
13.96697959183659,0.8899183673469389,76.50378129229291
14.262163265305974,0.8899183673469389,73.44220133425857
14.557346938775359,0.8899183673469389,73.44220133425857
14.852530612244742,0.8899183673469389,73.45463724574238
15.147714285714127,0.8899183673469389,73.48992341479129
15.44289795918351,0.8899183673469389,74.23466392863591
15.738081632652895,0.8899183673469389,74.23466392863591
16.033265306122278,0.8899183673469389,74.23466392863591
16.328448979591663,0.8899183673469389,74.23466392863591
16.623632653061044,0.8899183673469389,74.23466392863591
16.91881632653043,0.8899183673469389,73.74877433955683
17.213999999999814,0.8899183673469389,73.74877433955683
2.75,0.9341428571428572,84.99400536890178
3.045183673469384,0.9341428571428572,84.99400536890178
3.340367346938768,0.9341428571428572,83.23600652634464
3.635551020408152,0.9341428571428572,81.54097017993172
3.930734693877536,0.9341428571428572,81.85413746538825
4.22591836734692,0.9341428571428572,82.05418279803492
4.521102040816304,0.9341428571428572,79.21426344281294
4.816285714285687,0.9341428571428572,80.03900267443068
5.111469387755072,0.9341428571428572,80.15871627117309
5.406653061224455,0.9341428571428572,80.66083923843686
5.70183673469384,0.9341428571428572,80.3020852847188
5.997020408163223,0.9341428571428572,81.09376859730969
6.292204081632607,0.9341428571428572,79.2522741814953
6.587387755101991,0.9341428571428572,78.72801311759844
6.882571428571375,0.9341428571428572,79.6003766455157
7.177755102040759,0.9341428571428572,78.0991035912854
7.472938775510143,0.9341428571428572,79.19704626815336
7.768122448979527,0.9341428571428572,78.37026376446119
8.06330612244891,0.9341428571428572,79.20422291828827
8.358489795918295,0.9341428571428572,78.31405643905293
8.65367346938768,0.9341428571428572,78.1366097390537
8.948857142857063,0.9341428571428572,78.1366097390537
9.244040816326446,0.9341428571428572,79.57687706181213
9.539224489795831,0.9341428571428572,79.26155639729879
9.834408163265214,0.9341428571428572,78.22384062719921
10.129591836734598,0.9341428571428572,77.64478244866261
10.424775510203983,0.9341428571428572,77.87258316217276
10.719959183673367,0.9341428571428572,76.42955961100876
11.01514285714275,0.9341428571428572,77.02577742986824
11.310326530612135,0.9341428571428572,76.99466212074505
11.605510204081519,0.9341428571428572,76.88697306871863
11.900693877550903,0.9341428571428572,77.6749622065873
12.195877551020287,0.9341428571428572,77.61583090797657
12.49106122448967,0.9341428571428572,77.70264377004727
12.786244897959055,0.9341428571428572,77.70264377004727
13.081428571428438,0.9341428571428572,77.70264377004727
13.376612244897823,0.9341428571428572,77.70264377004727
13.671795918367206,0.9341428571428572,76.13126294514876
13.96697959183659,0.9341428571428572,76.13126294514876
14.262163265305974,0.9341428571428572,73.06968298711443
14.557346938775359,0.9341428571428572,73.06968298711443
14.852530612244742,0.9341428571428572,73.08211889859822
15.147714285714127,0.9341428571428572,73.11740506764716
15.44289795918351,0.9341428571428572,73.86214558149176
15.738081632652895,0.9341428571428572,73.86214558149176
16.033265306122278,0.9341428571428572,73.86214558149176
16.328448979591663,0.9341428571428572,73.86214558149176
16.623632653061044,0.9341428571428572,73.86214558149176
16.91881632653043,0.9341428571428572,73.3762559924127
17.213999999999814,0.9341428571428572,73.3762559924127
2.75,0.9783673469387755,91.56553873495936
3.045183673469384,0.9783673469387755,91.56553873495936
3.340367346938768,0.9783673469387755,89.80753989240219
3.635551020408152,0.9783673469387755,88.1125035459893
3.930734693877536,0.9783673469387755,88.42567083144583
4.22591836734692,0.9783673469387755,88.6257161640925
4.521102040816304,0.9783673469387755,85.78579680887049
4.816285714285687,0.9783673469387755,86.49776075670596
5.111469387755072,0.9783673469387755,86.61747435344839
5.406653061224455,0.9783673469387755,87.11959732071215
5.70183673469384,0.9783673469387755,86.76084336699408
5.997020408163223,0.9783673469387755,87.55252667958499
6.292204081632607,0.9783673469387755,85.71103226377058
6.587387755101991,0.9783673469387755,85.18677119987373
6.882571428571375,0.9783673469387755,86.05913472779099
7.177755102040759,0.9783673469387755,84.55786167356067
7.472938775510143,0.9783673469387755,85.65580435042865
7.768122448979527,0.9783673469387755,84.82902184673648
8.06330612244891,0.9783673469387755,85.66298100056356
8.358489795918295,0.9783673469387755,84.77281452132821
8.65367346938768,0.9783673469387755,84.59536782132899
8.948857142857063,0.9783673469387755,84.59536782132899
9.244040816326446,0.9783673469387755,86.03563514408742
9.539224489795831,0.9783673469387755,85.72031447957409
9.834408163265214,0.9783673469387755,84.68259870947449
10.129591836734598,0.9783673469387755,84.1035405309379
10.424775510203983,0.9783673469387755,84.33134124444804
10.719959183673367,0.9783673469387755,82.88831769328405
11.01514285714275,0.9783673469387755,83.48453551214352
11.310326530612135,0.9783673469387755,83.45342020302033
11.605510204081519,0.9783673469387755,83.34573115099393
11.900693877550903,0.9783673469387755,84.13372028886258
12.195877551020287,0.9783673469387755,84.07458899025185
12.49106122448967,0.9783673469387755,84.16140185232257
12.786244897959055,0.9783673469387755,84.16140185232257
13.081428571428438,0.9783673469387755,84.16140185232257
13.376612244897823,0.9783673469387755,84.16140185232257
13.671795918367206,0.9783673469387755,82.59002102742404
13.96697959183659,0.9783673469387755,82.59002102742404
14.262163265305974,0.9783673469387755,79.52844106938971
14.557346938775359,0.9783673469387755,79.52844106938971
14.852530612244742,0.9783673469387755,79.54087698087352
15.147714285714127,0.9783673469387755,79.57616314992244
15.44289795918351,0.9783673469387755,80.32090366376706
15.738081632652895,0.9783673469387755,80.32090366376706
16.033265306122278,0.9783673469387755,80.32090366376706
16.328448979591663,0.9783673469387755,80.32090366376706
16.623632653061044,0.9783673469387755,80.32090366376706
16.91881632653043,0.9783673469387755,79.83501407468799
17.213999999999814,0.9783673469387755,79.83501407468799
2.75,1.022591836734694,91.7673699905704
3.045183673469384,1.022591836734694,91.7673699905704
3.340367346938768,1.022591836734694,90.00937114801322
3.635551020408152,1.022591836734694,88.31433480160031
3.930734693877536,1.022591836734694,88.62750208705685
4.22591836734692,1.022591836734694,88.82754741970352
4.521102040816304,1.022591836734694,85.98762806448151
4.816285714285687,1.022591836734694,86.69959201231697
5.111469387755072,1.022591836734694,86.81930560905938
5.406653061224455,1.022591836734694,87.32142857632317
5.70183673469384,1.022591836734694,86.90966289444391
5.997020408163223,1.022591836734694,87.7013462070348
6.292204081632607,1.022591836734694,85.85985179122041
6.587387755101991,1.022591836734694,85.33559072732355
6.882571428571375,1.022591836734694,86.20795425524084
7.177755102040759,1.022591836734694,84.47741960678233
7.472938775510143,1.022591836734694,85.57536228365032
7.768122448979527,1.022591836734694,84.74857977995815
8.06330612244891,1.022591836734694,85.50279175665919
8.358489795918295,1.022591836734694,84.69477641280683
8.65367346938768,1.022591836734694,84.51732971280758
8.948857142857063,1.022591836734694,84.51732971280758
9.244040816326446,1.022591836734694,85.95759703556601
9.539224489795831,1.022591836734694,85.64227637105269
9.834408163265214,1.022591836734694,84.60456060095308
10.129591836734598,1.022591836734694,84.0255024224165
10.424775510203983,1.022591836734694,84.2402773267938
10.719959183673367,1.022591836734694,82.79725377562981
11.01514285714275,1.022591836734694,83.39347159448928
11.310326530612135,1.022591836734694,83.36235628536609
11.605510204081519,1.022591836734694,83.25466723333969
11.900693877550903,1.022591836734694,84.04265637120835
12.195877551020287,1.022591836734694,84.07112488913543
12.49106122448967,1.022591836734694,84.15793775120615
12.786244897959055,1.022591836734694,84.15793775120615
13.081428571428438,1.022591836734694,84.15793775120615
13.376612244897823,1.022591836734694,84.15793775120615
13.671795918367206,1.022591836734694,82.58655692630761
13.96697959183659,1.022591836734694,82.58655692630761
14.262163265305974,1.022591836734694,79.5249769682733
14.557346938775359,1.022591836734694,79.5249769682733
14.852530612244742,1.022591836734694,79.53741287975708
15.147714285714127,1.022591836734694,79.572699048806
15.44289795918351,1.022591836734694,80.31743956265062
15.738081632652895,1.022591836734694,80.31743956265062
16.033265306122278,1.022591836734694,80.31743956265062
16.328448979591663,1.022591836734694,80.31743956265062
16.623632653061044,1.022591836734694,80.31743956265062
16.91881632653043,1.022591836734694,79.83154997357155
17.213999999999814,1.022591836734694,79.83154997357155
2.75,1.0668163265306123,96.0935615126357
3.045183673469384,1.0668163265306123,96.0935615126357
3.340367346938768,1.0668163265306123,94.33556267007852
3.635551020408152,1.0668163265306123,92.64052632366563
3.930734693877536,1.0668163265306123,92.95369360912217
4.22591836734692,1.0668163265306123,93.15373894176884
4.521102040816304,1.0668163265306123,90.31381958654683
4.816285714285687,1.0668163265306123,91.02578353438228
5.111469387755072,1.0668163265306123,91.1454971311247
5.406653061224455,1.0668163265306123,91.64762009838849
5.70183673469384,1.0668163265306123,91.23585441650923
5.997020408163223,1.0668163265306123,92.02753772910013
6.292204081632607,1.0668163265306123,90.18604331328574
6.587387755101991,1.0668163265306123,89.66178224938886
6.882571428571375,1.0668163265306123,90.53414577730614
7.177755102040759,1.0668163265306123,88.80361112884766
7.472938775510143,1.0668163265306123,89.90155380571562
7.768122448979527,1.0668163265306123,89.07477130202344
8.06330612244891,1.0668163265306123,89.8289832787245
8.358489795918295,1.0668163265306123,89.02096793487213
8.65367346938768,1.0668163265306123,88.8435212348729
8.948857142857063,1.0668163265306123,88.8435212348729
9.244040816326446,1.0668163265306123,90.28378855763131
9.539224489795831,1.0668163265306123,89.968467893118
9.834408163265214,1.0668163265306123,88.9307521230184
10.129591836734598,1.0668163265306123,88.35169394448181
10.424775510203983,1.0668163265306123,88.5664688488591
10.719959183673367,1.0668163265306123,87.12344529769513
11.01514285714275,1.0668163265306123,87.71966311655459
11.310326530612135,1.0668163265306123,87.68854780743142
11.605510204081519,1.0668163265306123,87.58085875540498
11.900693877550903,1.0668163265306123,88.36884789327365
12.195877551020287,1.0668163265306123,88.39731641120073
12.49106122448967,1.0668163265306123,88.48412927327145
12.786244897959055,1.0668163265306123,88.48412927327145
13.081428571428438,1.0668163265306123,88.48412927327145
13.376612244897823,1.0668163265306123,88.48412927327145
13.671795918367206,1.0668163265306123,86.91274844837292
13.96697959183659,1.0668163265306123,86.91274844837292
14.262163265305974,1.0668163265306123,83.8511684903386
14.557346938775359,1.0668163265306123,83.8511684903386
14.852530612244742,1.0668163265306123,83.8636044018224
15.147714285714127,1.0668163265306123,83.8988905708713
15.44289795918351,1.0668163265306123,84.64363108471592
15.738081632652895,1.0668163265306123,84.64363108471592
16.033265306122278,1.0668163265306123,84.64363108471592
16.328448979591663,1.0668163265306123,84.64363108471592
16.623632653061044,1.0668163265306123,84.64363108471592
16.91881632653043,1.0668163265306123,84.15774149563687
17.213999999999814,1.0668163265306123,84.15774149563687
2.75,1.1110408163265306,96.13765267333169
3.045183673469384,1.1110408163265306,96.13765267333169
3.340367346938768,1.1110408163265306,94.37965383077452
3.635551020408152,1.1110408163265306,92.68461748436162
3.930734693877536,1.1110408163265306,92.99778476981813
4.22591836734692,1.1110408163265306,93.19783010246482
4.521102040816304,1.1110408163265306,90.35791074724283
4.816285714285687,1.1110408163265306,91.06987469507827
5.111469387755072,1.1110408163265306,91.1895882918207
5.406653061224455,1.1110408163265306,91.69171125908446
5.70183673469384,1.1110408163265306,91.27994557720521
5.997020408163223,1.1110408163265306,92.07162888979612
6.292204081632607,1.1110408163265306,90.23013447398169
6.587387755101991,1.1110408163265306,89.70587341008483
6.882571428571375,1.1110408163265306,90.5782369380021
7.177755102040759,1.1110408163265306,88.84770228954365
7.472938775510143,1.1110408163265306,89.9456449664116
7.768122448979527,1.1110408163265306,89.11886246271942
8.06330612244891,1.1110408163265306,89.87307443942046
8.358489795918295,1.1110408163265306,89.06505909556812
8.65367346938768,1.1110408163265306,88.88761239556888
8.948857142857063,1.1110408163265306,88.88761239556888
9.244040816326446,1.1110408163265306,90.32350687289026
9.539224489795831,1.1110408163265306,90.00818620837693
9.834408163265214,1.1110408163265306,88.97047043827736
10.129591836734598,1.1110408163265306,88.39141225974073
10.424775510203983,1.1110408163265306,88.60618716411804
10.719959183673367,1.1110408163265306,87.16316361295407
11.01514285714275,1.1110408163265306,87.75938143181354
11.310326530612135,1.1110408163265306,87.74131275924657
11.605510204081519,1.1110408163265306,87.63362370722015
11.900693877550903,1.1110408163265306,88.42161284508882
12.195877551020287,1.1110408163265306,88.4500813630159
12.49106122448967,1.1110408163265306,88.53689422508661
12.786244897959055,1.1110408163265306,88.53689422508661
13.081428571428438,1.1110408163265306,88.53689422508661
13.376612244897823,1.1110408163265306,88.53689422508661
13.671795918367206,1.1110408163265306,86.96551340018809
13.96697959183659,1.1110408163265306,86.96551340018809
14.262163265305974,1.1110408163265306,83.90393344215376
14.557346938775359,1.1110408163265306,83.90393344215376
14.852530612244742,1.1110408163265306,83.91636935363756
15.147714285714127,1.1110408163265306,83.95165552268647
15.44289795918351,1.1110408163265306,84.69639603653108
15.738081632652895,1.1110408163265306,84.69639603653108
16.033265306122278,1.1110408163265306,84.69639603653108
16.328448979591663,1.1110408163265306,84.69639603653108
16.623632653061044,1.1110408163265306,84.69639603653108
16.91881632653043,1.1110408163265306,84.21050644745202
17.213999999999814,1.1110408163265306,84.21050644745202
2.75,1.1552653061224492,96.0065629923955
3.045183673469384,1.1552653061224492,96.0065629923955
3.340367346938768,1.1552653061224492,94.24856414983834
3.635551020408152,1.1552653061224492,92.55352780342542
3.930734693877536,1.1552653061224492,92.86669508888195
4.22591836734692,1.1552653061224492,93.06674042152862
4.521102040816304,1.1552653061224492,90.22682106630664
4.816285714285687,1.1552653061224492,90.9387850141421
5.111469387755072,1.1552653061224492,91.05849861088451
5.406653061224455,1.1552653061224492,91.56062157814829
5.70183673469384,1.1552653061224492,91.14885589626903
5.997020408163223,1.1552653061224492,91.94053920885993
6.292204081632607,1.1552653061224492,90.09904479304552
6.587387755101991,1.1552653061224492,89.57478372914866
6.882571428571375,1.1552653061224492,90.44714725706594
7.177755102040759,1.1552653061224492,88.71661260860746
7.472938775510143,1.1552653061224492,89.81455528547544
7.768122448979527,1.1552653061224492,88.98777278178324
8.06330612244891,1.1552653061224492,89.74198475848429
8.358489795918295,1.1552653061224492,88.93396941463193
8.65367346938768,1.1552653061224492,88.7565227146327
8.948857142857063,1.1552653061224492,88.7565227146327
9.244040816326446,1.1552653061224492,90.19241719195408
9.539224489795831,1.1552653061224492,89.87709652744076
9.834408163265214,1.1552653061224492,88.83938075734116
10.129591836734598,1.1552653061224492,88.26032257880456
10.424775510203983,1.1552653061224492,88.47509748318187
10.719959183673367,1.1552653061224492,87.03207393201787
11.01514285714275,1.1552653061224492,87.62829175087737
11.310326530612135,1.1552653061224492,87.6102230783104
11.605510204081519,1.1552653061224492,87.50253402628397
11.900693877550903,1.1552653061224492,88.29052316415265
12.195877551020287,1.1552653061224492,88.31899168207973
12.49106122448967,1.1552653061224492,88.40580454415043
12.786244897959055,1.1552653061224492,88.40580454415043
13.081428571428438,1.1552653061224492,88.40580454415043
13.376612244897823,1.1552653061224492,88.40580454415043
13.671795918367206,1.1552653061224492,86.83442371925192
13.96697959183659,1.1552653061224492,86.83442371925192
14.262163265305974,1.1552653061224492,83.77284376121757
14.557346938775359,1.1552653061224492,83.77284376121757
14.852530612244742,1.1552653061224492,83.78527967270136
15.147714285714127,1.1552653061224492,83.82056584175028
15.44289795918351,1.1552653061224492,84.56530635559491
15.738081632652895,1.1552653061224492,84.56530635559491
16.033265306122278,1.1552653061224492,84.56530635559491
16.328448979591663,1.1552653061224492,84.56530635559491
16.623632653061044,1.1552653061224492,84.56530635559491
16.91881632653043,1.1552653061224492,84.07941676651585
17.213999999999814,1.1552653061224492,84.07941676651585
2.75,1.1994897959183675,95.94807784633201
3.045183673469384,1.1994897959183675,95.94807784633201
3.340367346938768,1.1994897959183675,94.19007900377485
3.635551020408152,1.1994897959183675,92.49504265736195
3.930734693877536,1.1994897959183675,92.80820994281848
4.22591836734692,1.1994897959183675,93.00825527546515
4.521102040816304,1.1994897959183675,90.16833592024317
4.816285714285687,1.1994897959183675,90.8802998680786
5.111469387755072,1.1994897959183675,91.00001346482105
5.406653061224455,1.1994897959183675,91.50213643208481
5.70183673469384,1.1994897959183675,91.09037075020557
5.997020408163223,1.1994897959183675,91.88205406279647
6.292204081632607,1.1994897959183675,90.04055964698205
6.587387755101991,1.1994897959183675,89.51629858308519
6.882571428571375,1.1994897959183675,90.38866211100246
7.177755102040759,1.1994897959183675,88.65812746254399
7.472938775510143,1.1994897959183675,89.75607013941195
7.768122448979527,1.1994897959183675,88.92928763571977
8.06330612244891,1.1994897959183675,89.6834996124208
8.358489795918295,1.1994897959183675,88.87548426856846
8.65367346938768,1.1994897959183675,88.69803756856922
8.948857142857063,1.1994897959183675,88.69803756856922
9.244040816326446,1.1994897959183675,90.13393204589059
9.539224489795831,1.1994897959183675,89.81861138137728
9.834408163265214,1.1994897959183675,88.78089561127769
10.129591836734598,1.1994897959183675,88.20183743274109
10.424775510203983,1.1994897959183675,88.41661233711838
10.719959183673367,1.1994897959183675,86.9735887859544
11.01514285714275,1.1994897959183675,87.56980660481389
11.310326530612135,1.1994897959183675,87.55173793224692
11.605510204081519,1.1994897959183675,87.44404888022049
11.900693877550903,1.1994897959183675,88.23203801808916
12.195877551020287,1.1994897959183675,88.26050653601624
12.49106122448967,1.1994897959183675,88.34731939808695
12.786244897959055,1.1994897959183675,88.34731939808695
13.081428571428438,1.1994897959183675,88.34731939808695
13.376612244897823,1.1994897959183675,88.34731939808695
13.671795918367206,1.1994897959183675,86.77593857318843
13.96697959183659,1.1994897959183675,86.77593857318843
14.262163265305974,1.1994897959183675,83.7143586151541
14.557346938775359,1.1994897959183675,83.7143586151541
14.852530612244742,1.1994897959183675,83.7267945266379
15.147714285714127,1.1994897959183675,83.76208069568682
15.44289795918351,1.1994897959183675,84.50682120953144
15.738081632652895,1.1994897959183675,84.50682120953144
16.033265306122278,1.1994897959183675,84.50682120953144
16.328448979591663,1.1994897959183675,84.50682120953144
16.623632653061044,1.1994897959183675,84.50682120953144
16.91881632653043,1.1994897959183675,84.02093162045237
17.213999999999814,1.1994897959183675,84.02093162045237
2.75,1.2437142857142858,95.24558721402025
3.045183673469384,1.2437142857142858,95.24558721402025
3.340367346938768,1.2437142857142858,93.48758837146308
3.635551020408152,1.2437142857142858,91.79255202505017
3.930734693877536,1.2437142857142858,92.1057193105067
4.22591836734692,1.2437142857142858,92.30576464315338
4.521102040816304,1.2437142857142858,89.46584528793137
4.816285714285687,1.2437142857142858,90.17780923576683
5.111469387755072,1.2437142857142858,90.29752283250924
5.406653061224455,1.2437142857142858,90.799645799773
5.70183673469384,1.2437142857142858,90.38788011789376
5.997020408163223,1.2437142857142858,91.17956343048468
6.292204081632607,1.2437142857142858,89.33806901467027
6.587387755101991,1.2437142857142858,88.81380795077338
6.882571428571375,1.2437142857142858,89.68617147869067
7.177755102040759,1.2437142857142858,87.9556368302322
7.472938775510143,1.2437142857142858,89.05357950710017
7.768122448979527,1.2437142857142858,88.22679700340798
8.06330612244891,1.2437142857142858,88.98100898010902
8.358489795918295,1.2437142857142858,88.17299363625668
8.65367346938768,1.2437142857142858,87.99554693625744
8.948857142857063,1.2437142857142858,87.99554693625744
9.244040816326446,1.2437142857142858,89.3582495596286
9.539224489795831,1.2437142857142858,89.04292889511528
9.834408163265214,1.2437142857142858,88.01669279505418
10.129591836734598,1.2437142857142858,87.43763461651758
10.424775510203983,1.2437142857142858,87.65240952089489
10.719959183673367,1.2437142857142858,86.2093859697309
11.01514285714275,1.2437142857142858,86.80560378859037
11.310326530612135,1.2437142857142858,86.7875351160234
11.605510204081519,1.2437142857142858,86.67984606399698
11.900693877550903,1.2437142857142858,87.46783520186567
12.195877551020287,1.2437142857142858,87.49630371979272
12.49106122448967,1.2437142857142858,87.58311658186345
12.786244897959055,1.2437142857142858,87.58311658186345
13.081428571428438,1.2437142857142858,87.58311658186345
13.376612244897823,1.2437142857142858,87.58311658186345
13.671795918367206,1.2437142857142858,86.01173575696492
13.96697959183659,1.2437142857142858,86.01173575696492
14.262163265305974,1.2437142857142858,82.95015579893061
14.557346938775359,1.2437142857142858,82.95015579893061
14.852530612244742,1.2437142857142858,82.9625917104144
15.147714285714127,1.2437142857142858,82.99787787946332
15.44289795918351,1.2437142857142858,83.74261839330795
15.738081632652895,1.2437142857142858,83.74261839330795
16.033265306122278,1.2437142857142858,83.74261839330795
16.328448979591663,1.2437142857142858,83.74261839330795
16.623632653061044,1.2437142857142858,83.74261839330795
16.91881632653043,1.2437142857142858,83.25672880422887
17.213999999999814,1.2437142857142858,83.25672880422887
2.75,1.287938775510204,93.10546363622655
3.045183673469384,1.287938775510204,93.10546363622655
3.340367346938768,1.287938775510204,91.34746479366937
3.635551020408152,1.287938775510204,89.65242844725648
3.930734693877536,1.287938775510204,89.96559573271301
4.22591836734692,1.287938775510204,90.16564106535967
4.521102040816304,1.287938775510204,87.32572171013769
4.816285714285687,1.287938775510204,88.03768565797314
5.111469387755072,1.287938775510204,88.15739925471556
5.406653061224455,1.287938775510204,88.65952222197933
5.70183673469384,1.287938775510204,88.24775654010008
5.997020408163223,1.287938775510204,89.03943985269098
6.292204081632607,1.287938775510204,87.19794543687657
6.587387755101991,1.287938775510204,86.67368437297971
6.882571428571375,1.287938775510204,87.54604790089697
7.177755102040759,1.287938775510204,85.8155132524385
7.472938775510143,1.287938775510204,86.91345592930648
7.768122448979527,1.287938775510204,86.08667342561428
8.06330612244891,1.287938775510204,86.84088540231532
8.358489795918295,1.287938775510204,86.03287005846298
8.65367346938768,1.287938775510204,85.85542335846374
8.948857142857063,1.287938775510204,85.85542335846374
9.244040816326446,1.287938775510204,87.21812598183492
9.539224489795831,1.287938775510204,86.90280531732158
9.834408163265214,1.287938775510204,85.8765692172605
10.129591836734598,1.287938775510204,85.29751103872391
10.424775510203983,1.287938775510204,85.51228594310119
10.719959183673367,1.287938775510204,84.06926239193722
11.01514285714275,1.287938775510204,84.66548021079669
11.310326530612135,1.287938775510204,84.64741153822973
11.605510204081519,1.287938775510204,84.53972248620329
11.900693877550903,1.287938775510204,85.32771162407198
12.195877551020287,1.287938775510204,85.35618014199905
12.49106122448967,1.287938775510204,85.44299300406976
12.786244897959055,1.287938775510204,85.44299300406976
13.081428571428438,1.287938775510204,85.44299300406976
13.376612244897823,1.287938775510204,85.44299300406976
13.671795918367206,1.287938775510204,83.87161217917125
13.96697959183659,1.287938775510204,83.87161217917125
14.262163265305974,1.287938775510204,80.81003222113692
