Actual,Predicted
119.0,118.95572
24.5,27.53499
140.8,133.64381
20.5,25.192976
133.7,121.65802
43.4,47.565144
94.2,90.74063
15.3,16.053852
28.6,35.536472
81.0,94.7254
23.3,24.423288
14.0,15.146491
56.8,58.075172
84.0,85.52133
78.6,86.71913
52.9,52.8097
99.7,100.75629
66.5,64.87857
93.5,98.86832
110.4,109.08836
165.0,181.11507
136.8,138.67851
66.4,64.40663
181.0,183.80196
93.9,104.99302
102.5,118.30809
39.7,37.941658
45.8,52.22969
43.4,47.335392
144.4,144.12596
92.4,95.55968
88.3,89.25015
39.1,37.491375
72.4,68.81079
82.3,77.82437
106.5,106.106415
92.4,101.59626
30.6,30.77094
67.2,66.62308
67.1,68.81173
26.9,35.280445
94.0,96.792465
70.8,69.24672
103.0,103.644966
58.1,58.220837
61.1,61.28819
217.5,222.20155
89.5,90.5952
69.7,82.44507
79.9,78.62496
30.4,28.152685
134.2,129.39853
149.2,140.7527
41.5,45.460102
45.0,52.04381
112.9,123.67461
45.3,41.316288
67.6,69.70501
98.0,101.610214
168.0,181.49693
77.8,82.25496
127.9,129.96153
79.7,80.26781
90.0,86.8076
58.7,64.41301
193.0,173.11331
250.0,234.26694
107.5,109.87114
86.8,87.12279
158.6,143.2318
71.0,76.11589
99.4,102.51532
120.9,124.13757
68.8,66.446884
74.2,72.45278
93.0,105.25514
88.7,87.33465
65.7,68.70251
66.9,63.509823
96.6,101.71364
122.3,120.72031
101.9,104.8013
94.5,94.506935
86.4,86.38423
88.9,83.937996
155.0,160.56465
78.4,77.959
105.9,100.9177
93.3,99.92346
84.9,85.1203
108.3,117.96978
62.1,64.978745
67.5,70.13729
124.8,134.0963
117.9,123.99983
128.8,129.9782
76.0,75.45923
80.8,81.10111
63.4,58.418602
74.0,72.72688
209.1,205.16008
17.5,18.941694
141.2,141.38094
55.4,54.97396
70.2,69.93213
84.8,81.827805
124.5,125.32213
132.3,127.03635
91.3,92.99984
48.7,51.11124
24.7,24.342974
71.9,71.755295
98.1,116.62897
47.0,47.65275
128.2,133.03038
122.4,104.31204
138.5,127.902
89.9,87.51563
84.6,97.32443
134.0,133.2823
104.4,111.316246
123.6,122.73402
147.4,145.18878
159.9,149.4688
141.4,148.79872
112.4,126.56673
34.8,35.776146
76.0,75.95234
59.8,60.857285
111.6,123.52897
153.0,140.51381
78.7,79.208115
42.4,41.1059
66.1,66.832184
84.7,85.18597
31.4,37.05418
90.2,86.43521
43.7,42.9893
60.4,63.13315
71.3,71.638855
85.9,83.322174
83.1,81.1236
184.3,202.0926
85.6,83.6669
44.1,39.84978
57.0,58.06996
76.2,75.591286
41.8,42.32622
178.5,180.10553
103.8,101.30458
70.3,68.867584
86.9,91.380554
51.3,52.210556
43.8,46.388927
112.9,114.715324
17.0,20.335588
125.3,121.69794
38.9,40.76964
97.8,104.296
136.9,127.603775
89.3,102.567825
108.7,104.23421
137.0,151.79375
45.5,45.597977
67.9,68.88046
86.9,89.54124
46.9,50.59548
161.1,169.02046
103.0,103.43237
113.9,115.268555
60.7,60.31077
110.0,112.86592
71.6,78.31609
61.7,66.43352
85.8,78.8449
204.7,193.0595
50.7,51.121746
69.4,68.18276
139.9,138.99745
117.9,117.98836
150.0,169.7849
77.9,80.6362
50.4,51.386875
102.0,102.81662
72.7,80.31364
78.2,77.1077
84.3,86.195305
121.7,122.40547
21.6,21.261293
38.9,37.42593
16.4,17.18809
117.1,112.27377
102.5,113.89247
117.1,117.53696
130.2,129.6628
127.5,131.11308
132.9,133.31195
37.4,36.411415
51.9,49.318813
80.4,83.69061
67.0,75.03644
90.1,91.65404
73.3,71.28264
62.4,61.517036
112.3,117.73601
154.5,161.17165
110.1,114.649
114.5,92.80804
60.3,58.414116
153.4,132.06572
86.2,88.34504
69.1,77.87601
23.3,30.655437
94.2,91.39877
134.1,131.50638
42.3,41.23941
65.2,62.93306
89.8,89.06894
96.6,94.52318
41.4,39.142365
28.2,31.729525
83.0,90.71748
174.3,185.29192
68.4,68.56288
160.1,169.12608
87.8,90.250916
22.1,27.52947
76.1,73.91568
79.7,93.44898
117.3,118.409836
73.8,76.82793
