PV,RMIC,Partial Dependence
1.03,36.84210526315789,100.453835
1.07,36.84210526315789,100.67271
1.1,36.84210526315789,100.69355
1.133,36.84210526315789,100.72725
1.2,36.84210526315789,100.23646
1.23,36.84210526315789,99.92296
1.29,36.84210526315789,99.94423
1.331,36.84210526315789,100.3179
1.384,36.84210526315789,100.54701
1.41,36.84210526315789,100.58245
1.54,36.84210526315789,100.51929
1.56,36.84210526315789,100.388626
1.57,36.84210526315789,101.14242
1.63,36.84210526315789,101.31967
1.67,36.84210526315789,100.871796
1.7,36.84210526315789,100.774155
1.71,36.84210526315789,101.18279
1.74,36.84210526315789,101.88721
1.75,36.84210526315789,103.74001
1.77,36.84210526315789,104.29313
1.81,36.84210526315789,106.234535
1.93,36.84210526315789,106.44981
1.953,36.84210526315789,106.82014
2.071,36.84210526315789,108.15867
2.14,36.84210526315789,107.75268
2.17,36.84210526315789,108.71989
2.18,36.84210526315789,110.51743
2.42,36.84210526315789,110.45105
2.482,36.84210526315789,108.31301
2.756,36.84210526315789,106.86736
3.04,36.84210526315789,105.83522
3.428,36.84210526315789,105.83522
0.1,37.85046728971962,89.34801
0.26,37.85046728971962,89.34801
0.27,37.85046728971962,89.471825
0.315,37.85046728971962,89.91971
0.32,37.85046728971962,92.76919
0.38,37.85046728971962,92.79876
0.41,37.85046728971962,92.79467
0.447,37.85046728971962,92.92074
0.448,37.85046728971962,93.125175
0.5043,37.85046728971962,93.34316
0.54,37.85046728971962,93.19699
0.55,37.85046728971962,92.975914
0.551,37.85046728971962,94.94243
0.575,37.85046728971962,95.259636
0.5753,37.85046728971962,94.7199
0.58,37.85046728971962,95.06909
0.72,37.85046728971962,94.912285
0.721,37.85046728971962,95.803825
0.77,37.85046728971962,95.82714
0.78,37.85046728971962,91.90529
0.784,37.85046728971962,91.75666
0.79,37.85046728971962,91.548096
0.81,37.85046728971962,91.35929
0.83,37.85046728971962,91.27965
0.86,37.85046728971962,91.59931
0.9,37.85046728971962,92.165375
0.918,37.85046728971962,93.75758
0.93,37.85046728971962,94.30558
0.95,37.85046728971962,97.06275
0.96,37.85046728971962,96.734344
1.0,37.85046728971962,98.846344
1.03,37.85046728971962,99.00793
1.07,37.85046728971962,99.22681
1.1,37.85046728971962,99.24765
1.133,37.85046728971962,99.28135
1.2,37.85046728971962,98.79056
1.23,37.85046728971962,98.47706
1.29,37.85046728971962,98.97905
1.331,37.85046728971962,99.35273
1.384,37.85046728971962,99.58184
1.41,37.85046728971962,99.61729
1.54,37.85046728971962,99.69351
1.56,37.85046728971962,99.56286
1.57,37.85046728971962,100.31665
1.63,37.85046728971962,100.4939
1.67,37.85046728971962,100.04603
1.7,37.85046728971962,99.94839
1.71,37.85046728971962,100.35703
1.74,37.85046728971962,101.06144
1.75,37.85046728971962,102.91425
1.77,37.85046728971962,103.50843
1.81,37.85046728971962,105.44985
1.93,37.85046728971962,105.720825
1.953,37.85046728971962,106.09116
2.071,37.85046728971962,107.4297
2.14,37.85046728971962,106.46963
2.17,37.85046728971962,107.43685
2.18,37.85046728971962,109.234375
2.42,37.85046728971962,109.16801
2.482,37.85046728971962,107.02996
2.756,37.85046728971962,105.58433
3.04,37.85046728971962,104.55216
3.428,37.85046728971962,104.55216
0.1,38.54166666666667,89.35923
0.26,38.54166666666667,89.35923
0.27,38.54166666666667,89.48304
0.315,38.54166666666667,89.93092
0.32,38.54166666666667,92.78041
0.38,38.54166666666667,92.809975
0.41,38.54166666666667,92.805885
0.447,38.54166666666667,92.93194
0.448,38.54166666666667,93.13638
0.5043,38.54166666666667,93.354385
0.54,38.54166666666667,93.20821
0.55,38.54166666666667,92.98713
0.551,38.54166666666667,94.95364
0.575,38.54166666666667,95.27085
0.5753,38.54166666666667,94.731125
0.58,38.54166666666667,95.080315
0.72,38.54166666666667,94.9235
0.721,38.54166666666667,95.81505
0.77,38.54166666666667,95.83836
0.78,38.54166666666667,91.9165
0.784,38.54166666666667,91.76787
0.79,38.54166666666667,91.55931
0.81,38.54166666666667,91.37051
0.83,38.54166666666667,91.29087
0.86,38.54166666666667,91.61051
0.9,38.54166666666667,92.1766
0.918,38.54166666666667,93.7688
0.93,38.54166666666667,94.3168
0.95,38.54166666666667,97.073975
0.96,38.54166666666667,96.745575
1.0,38.54166666666667,98.85757
1.03,38.54166666666667,99.01914
1.07,38.54166666666667,99.23802
1.1,38.54166666666667,99.258865
1.133,38.54166666666667,99.292564
1.2,38.54166666666667,98.80177
1.23,38.54166666666667,98.48827
1.29,38.54166666666667,98.990265
1.331,38.54166666666667,99.363945
1.384,38.54166666666667,99.59305
1.41,38.54166666666667,99.62851
1.54,38.54166666666667,99.704735
1.56,38.54166666666667,99.57407
1.57,38.54166666666667,100.327866
1.63,38.54166666666667,100.50511
1.67,38.54166666666667,100.05724
1.7,38.54166666666667,99.9596
1.71,38.54166666666667,100.36825
1.74,38.54166666666667,101.072655
1.75,38.54166666666667,102.92546
1.77,38.54166666666667,103.51965
1.81,38.54166666666667,105.46107
1.93,38.54166666666667,105.73205
1.953,38.54166666666667,106.10238
2.071,38.54166666666667,107.44092
2.14,38.54166666666667,106.48084
2.17,38.54166666666667,107.44807
2.18,38.54166666666667,109.24559
2.42,38.54166666666667,109.179214
2.482,38.54166666666667,107.04118
2.756,38.54166666666667,105.595535
3.04,38.54166666666667,104.56338
3.428,38.54166666666667,104.56338
0.1,43.77880184331797,89.532585
0.26,43.77880184331797,89.532585
0.27,43.77880184331797,89.656395
0.315,43.77880184331797,90.10428
0.32,43.77880184331797,92.95376
0.38,43.77880184331797,92.98333
0.41,43.77880184331797,92.97923
0.447,43.77880184331797,93.10531
0.448,43.77880184331797,93.30974
0.5043,43.77880184331797,93.52773
0.54,43.77880184331797,93.38156
0.55,43.77880184331797,93.160484
0.551,43.77880184331797,95.127
0.575,43.77880184331797,95.444214
0.5753,43.77880184331797,94.90447
0.58,43.77880184331797,95.25367
0.72,43.77880184331797,95.096855
0.721,43.77880184331797,96.04087
0.77,43.77880184331797,96.06419
0.78,43.77880184331797,92.142334
0.784,43.77880184331797,91.9937
0.79,43.77880184331797,91.78514
0.81,43.77880184331797,91.59633
0.83,43.77880184331797,91.51669
0.86,43.77880184331797,91.83634
0.9,43.77880184331797,92.40242
0.918,43.77880184331797,93.973145
0.93,43.77880184331797,94.52115
0.95,43.77880184331797,97.27832
0.96,43.77880184331797,96.94992
1.0,43.77880184331797,99.061905
1.03,43.77880184331797,99.22349
1.07,43.77880184331797,99.44237
1.1,43.77880184331797,99.46321
1.133,43.77880184331797,99.49691
1.2,43.77880184331797,99.00613
1.23,43.77880184331797,98.69261
1.29,43.77880184331797,99.19461
1.331,43.77880184331797,99.568275
1.384,43.77880184331797,99.7974
1.41,43.77880184331797,99.83285
1.54,43.77880184331797,99.90907
1.56,43.77880184331797,99.77842
1.57,43.77880184331797,100.53221
1.63,43.77880184331797,100.709465
1.67,43.77880184331797,100.26159
1.7,43.77880184331797,100.16395
1.71,43.77880184331797,100.57259
1.74,43.77880184331797,101.277
1.75,43.77880184331797,103.1298
1.77,43.77880184331797,103.72401
1.81,43.77880184331797,105.66541
1.93,43.77880184331797,105.93639
1.953,43.77880184331797,106.306725
2.071,43.77880184331797,107.6332
2.14,43.77880184331797,106.67313
2.17,43.77880184331797,107.64036
2.18,43.77880184331797,109.47834
2.42,43.77880184331797,109.411964
2.482,43.77880184331797,107.273926
2.756,43.77880184331797,105.82828
3.04,43.77880184331797,104.79613
3.428,43.77880184331797,104.79613
0.1,45.80759046778464,89.610245
0.26,45.80759046778464,89.610245
0.27,45.80759046778464,89.734055
0.315,45.80759046778464,90.18194
0.32,45.80759046778464,93.03141
0.38,45.80759046778464,93.061
0.41,45.80759046778464,93.0569
0.447,45.80759046778464,93.18296
0.448,45.80759046778464,93.387405
0.5043,45.80759046778464,93.616684
0.54,45.80759046778464,93.470505
0.55,45.80759046778464,93.24943
0.551,45.80759046778464,95.21595
0.575,45.80759046778464,95.533165
0.5753,45.80759046778464,94.99342
0.58,45.80759046778464,95.34262
0.72,45.80759046778464,95.18581
0.721,45.80759046778464,96.129814
0.77,45.80759046778464,96.153145
0.78,45.80759046778464,92.231285
0.784,45.80759046778464,92.08265
0.79,45.80759046778464,91.87409
0.81,45.80759046778464,91.68529
0.83,45.80759046778464,91.60564
0.86,45.80759046778464,91.9253
0.9,45.80759046778464,92.49137
0.918,45.80759046778464,94.062096
0.93,45.80759046778464,94.6101
0.95,45.80759046778464,97.36727
0.96,45.80759046778464,97.038864
1.0,45.80759046778464,99.15086
1.03,45.80759046778464,99.31245
1.07,45.80759046778464,99.53132
1.1,45.80759046778464,99.552155
1.133,45.80759046778464,99.58585
1.2,45.80759046778464,99.09507
1.23,45.80759046778464,98.78157
1.29,45.80759046778464,99.28358
1.331,45.80759046778464,99.657234
1.384,45.80759046778464,99.88636
1.41,45.80759046778464,99.92181
1.54,45.80759046778464,99.99803
1.56,45.80759046778464,99.86736
1.57,45.80759046778464,100.62116
1.63,45.80759046778464,100.798416
1.67,45.80759046778464,100.35054
1.7,45.80759046778464,100.2529
1.71,45.80759046778464,100.66154
1.74,45.80759046778464,101.36595
1.75,45.80759046778464,103.21876
1.77,45.80759046778464,103.81295
1.81,45.80759046778464,105.754364
1.93,45.80759046778464,106.025345
1.953,45.80759046778464,106.39567
2.071,45.80759046778464,107.81896
2.14,45.80759046778464,106.85889
2.17,45.80759046778464,107.75588
2.18,45.80759046778464,109.593864
2.42,45.80759046778464,109.52749
2.482,45.80759046778464,107.38945
2.756,45.80759046778464,105.9438
3.04,45.80759046778464,104.91165
3.428,45.80759046778464,104.91165
0.1,48.18652849740933,88.67839
0.26,48.18652849740933,88.67839
0.27,48.18652849740933,88.8022
0.315,48.18652849740933,89.250084
0.32,48.18652849740933,92.09958
0.38,48.18652849740933,92.12914
0.41,48.18652849740933,92.125046
0.447,48.18652849740933,92.251114
0.448,48.18652849740933,92.45555
0.5043,48.18652849740933,92.68483
0.54,48.18652849740933,92.53866
0.55,48.18652849740933,92.31758
0.551,48.18652849740933,94.2841
0.575,48.18652849740933,94.60132
0.5753,48.18652849740933,94.06158
0.58,48.18652849740933,94.41077
0.72,48.18652849740933,94.25395
0.721,48.18652849740933,95.197975
0.77,48.18652849740933,95.22129
0.78,48.18652849740933,91.29943
0.784,48.18652849740933,91.150795
0.79,48.18652849740933,90.942245
0.81,48.18652849740933,90.75343
0.83,48.18652849740933,90.6738
0.86,48.18652849740933,90.993454
0.9,48.18652849740933,91.559525
0.918,48.18652849740933,93.13025
0.93,48.18652849740933,93.67825
0.95,48.18652849740933,96.43542
0.96,48.18652849740933,96.10702
1.0,48.18652849740933,98.21901
1.03,48.18652849740933,98.3806
1.07,48.18652849740933,98.59948
1.1,48.18652849740933,98.620316
1.133,48.18652849740933,98.65402
1.2,48.18652849740933,98.16323
1.23,48.18652849740933,97.84972
1.29,48.18652849740933,98.351715
1.331,48.18652849740933,98.72539
1.384,48.18652849740933,98.954506
1.41,48.18652849740933,98.98996
1.54,48.18652849740933,99.06618
1.56,48.18652849740933,98.935524
1.57,48.18652849740933,99.68931
1.63,48.18652849740933,99.86656
1.67,48.18652849740933,99.418686
1.7,48.18652849740933,99.32105
1.71,48.18652849740933,99.72969
1.74,48.18652849740933,100.45544
1.75,48.18652849740933,102.308235
1.77,48.18652849740933,102.90243
1.81,48.18652849740933,104.84385
1.93,48.18652849740933,105.11482
1.953,48.18652849740933,105.48515
2.071,48.18652849740933,106.90845
2.14,48.18652849740933,105.92404
2.17,48.18652849740933,106.82103
2.18,48.18652849740933,108.65901
2.42,48.18652849740933,108.59264
2.482,48.18652849740933,106.454605
2.756,48.18652849740933,105.00895
3.04,48.18652849740933,103.9768
3.428,48.18652849740933,103.9768
0.1,50.0,85.37251
0.26,50.0,85.37251
0.27,50.0,85.49633
0.315,50.0,85.944214
0.32,50.0,88.7937
0.38,50.0,88.82327
0.41,50.0,88.819176
0.447,50.0,88.94523
0.448,50.0,89.14967
0.5043,50.0,89.37895
0.54,50.0,89.23278
0.55,50.0,89.0117
0.551,50.0,90.978226
0.575,50.0,91.295425
0.5753,50.0,90.75571
0.58,50.0,91.1049
0.72,50.0,90.94808
0.721,50.0,91.8921
0.77,50.0,91.91541
0.78,50.0,87.99355
0.784,50.0,87.844925
0.79,50.0,87.63637
0.81,50.0,87.447556
0.83,50.0,87.36792
0.86,50.0,87.687584
0.9,50.0,88.25365
0.918,50.0,89.82437
0.93,50.0,90.37238
0.95,50.0,93.11606
0.96,50.0,92.78764
1.0,50.0,94.89965
1.03,50.0,95.06123
1.07,50.0,95.280106
1.1,50.0,95.30094
1.133,50.0,95.33465
1.2,50.0,94.843864
1.23,50.0,94.53036
1.29,50.0,95.03236
1.331,50.0,95.40602
1.384,50.0,95.63514
1.41,50.0,95.68799
1.54,50.0,95.764206
1.56,50.0,95.63355
1.57,50.0,96.387344
1.63,50.0,96.5646
1.67,50.0,96.116714
1.7,50.0,96.01908
1.71,50.0,96.472565
1.74,50.0,97.19831
1.75,50.0,99.051125
1.77,50.0,99.6453
1.81,50.0,101.58672
1.93,50.0,101.8577
1.953,50.0,102.191475
2.071,50.0,103.43938
2.14,50.0,102.45498
2.17,50.0,103.35197
2.18,50.0,105.16109
2.42,50.0,105.09471
2.482,50.0,102.956665
2.756,50.0,101.51102
3.04,50.0,100.47887
3.428,50.0,100.47887
0.1,51.76470588235295,85.16069
0.26,51.76470588235295,85.16069
0.27,51.76470588235295,85.28451
0.315,51.76470588235295,85.73239
0.32,51.76470588235295,88.58188
0.38,51.76470588235295,88.61144
0.41,51.76470588235295,88.60735
0.447,51.76470588235295,88.73341
0.448,51.76470588235295,88.93785
0.5043,51.76470588235295,89.16714
0.54,51.76470588235295,89.020966
0.55,51.76470588235295,88.79988
0.551,51.76470588235295,90.7664
0.575,51.76470588235295,91.08361
0.5753,51.76470588235295,90.54388
0.58,51.76470588235295,90.89307
0.72,51.76470588235295,90.73626
0.721,51.76470588235295,91.680275
0.77,51.76470588235295,91.7036
0.78,51.76470588235295,87.78172
0.784,51.76470588235295,87.6331
0.79,51.76470588235295,87.424545
0.81,51.76470588235295,87.23574
0.83,51.76470588235295,87.156105
0.86,51.76470588235295,87.475746
0.9,51.76470588235295,88.041824
0.918,51.76470588235295,89.61255
0.93,51.76470588235295,90.16055
0.95,51.76470588235295,92.90423
0.96,51.76470588235295,92.57582
1.0,51.76470588235295,94.68783
1.03,51.76470588235295,94.8494
1.07,51.76470588235295,95.06828
1.1,51.76470588235295,95.08912
1.133,51.76470588235295,95.12282
1.2,51.76470588235295,94.63204
1.23,51.76470588235295,94.31853
1.29,51.76470588235295,94.81189
1.331,51.76470588235295,95.18556
1.384,51.76470588235295,95.41468
1.41,51.76470588235295,95.46752
1.54,51.76470588235295,95.54375
1.56,51.76470588235295,95.41309
1.57,51.76470588235295,96.166885
1.63,51.76470588235295,96.34414
1.67,51.76470588235295,95.896255
1.7,51.76470588235295,95.798615
1.71,51.76470588235295,96.252106
1.74,51.76470588235295,96.97785
1.75,51.76470588235295,98.83066
1.77,51.76470588235295,99.424835
1.81,51.76470588235295,101.36626
1.93,51.76470588235295,101.63724
1.953,51.76470588235295,101.971
2.071,51.76470588235295,103.21891
2.14,51.76470588235295,102.23452
2.17,51.76470588235295,103.1315
2.18,51.76470588235295,104.940605
2.42,51.76470588235295,104.87424
2.482,51.76470588235295,102.736206
2.756,51.76470588235295,101.29056
3.04,51.76470588235295,100.2584
3.428,51.76470588235295,100.2584
0.1,52.84552845528455,85.20998
0.26,52.84552845528455,85.20998
0.27,52.84552845528455,85.35601
0.315,52.84552845528455,85.80389
0.32,52.84552845528455,88.65339
0.38,52.84552845528455,88.68296
0.41,52.84552845528455,88.678856
0.447,52.84552845528455,88.80493
0.448,52.84552845528455,89.00936
0.5043,52.84552845528455,89.23865
0.54,52.84552845528455,89.09246
0.55,52.84552845528455,88.87138
0.551,52.84552845528455,90.837906
0.575,52.84552845528455,91.15512
0.5753,52.84552845528455,90.61539
0.58,52.84552845528455,90.95601
0.72,52.84552845528455,90.799194
0.721,52.84552845528455,91.70794
0.77,52.84552845528455,91.783394
0.78,52.84552845528455,87.86153
0.784,52.84552845528455,87.7129
0.79,52.84552845528455,87.50435
0.81,52.84552845528455,87.31554
0.83,52.84552845528455,87.235886
0.86,52.84552845528455,87.55556
0.9,52.84552845528455,88.12161
0.918,52.84552845528455,89.69235
0.93,52.84552845528455,90.24035
0.95,52.84552845528455,92.973755
0.96,52.84552845528455,92.645355
1.0,52.84552845528455,94.75735
1.03,52.84552845528455,94.91893
1.07,52.84552845528455,95.098404
1.1,52.84552845528455,95.15108
1.133,52.84552845528455,95.18478
1.2,52.84552845528455,94.69399
1.23,52.84552845528455,94.380486
1.29,52.84552845528455,94.806145
1.331,52.84552845528455,95.17982
1.384,52.84552845528455,95.408936
1.41,52.84552845528455,95.461784
1.54,52.84552845528455,95.538
1.56,52.84552845528455,95.40735
1.57,52.84552845528455,96.16114
1.63,52.84552845528455,96.33839
1.67,52.84552845528455,95.89051
1.7,52.84552845528455,95.83071
1.71,52.84552845528455,96.362656
1.74,52.84552845528455,97.096504
1.75,52.84552845528455,98.92522
1.77,52.84552845528455,99.5194
1.81,52.84552845528455,101.46082
1.93,52.84552845528455,101.76707
1.953,52.84552845528455,102.10084
2.071,52.84552845528455,103.34875
2.14,52.84552845528455,102.35568
2.17,52.84552845528455,103.25267
2.18,52.84552845528455,105.061775
2.42,52.84552845528455,104.99541
2.482,52.84552845528455,102.82555
2.756,52.84552845528455,101.3799
3.04,52.84552845528455,100.34775
3.428,52.84552845528455,100.34775
0.1,53.216374269005854,85.148926
0.26,53.216374269005854,85.148926
0.27,53.216374269005854,85.29497
0.315,53.216374269005854,85.74284
0.32,53.216374269005854,88.59233
0.38,53.216374269005854,88.62191
0.41,53.216374269005854,88.61781
0.447,53.216374269005854,88.74387
0.448,53.216374269005854,88.94832
0.5043,53.216374269005854,89.177605
0.54,53.216374269005854,89.03142
0.55,53.216374269005854,88.81034
0.551,53.216374269005854,90.77686
0.575,53.216374269005854,91.09408
0.5753,53.216374269005854,90.529755
0.58,53.216374269005854,90.87036
0.72,53.216374269005854,90.713554
0.721,53.216374269005854,91.6223
0.77,53.216374269005854,91.69775
0.78,53.216374269005854,87.78385
0.784,53.216374269005854,87.63523
0.79,53.216374269005854,87.426674
0.81,53.216374269005854,87.23786
0.83,53.216374269005854,87.15822
0.86,53.216374269005854,87.47788
0.9,53.216374269005854,88.04395
0.918,53.216374269005854,89.61301
0.93,53.216374269005854,90.16102
0.95,53.216374269005854,92.89442
0.96,53.216374269005854,92.56602
1.0,53.216374269005854,94.697136
1.03,53.216374269005854,94.85871
1.07,53.216374269005854,95.038185
1.1,53.216374269005854,95.09085
1.133,53.216374269005854,95.12455
1.2,53.216374269005854,94.63377
1.23,53.216374269005854,94.32027
1.29,53.216374269005854,94.74593
1.331,53.216374269005854,95.1196
1.384,53.216374269005854,95.34872
1.41,53.216374269005854,95.401566
1.54,53.216374269005854,95.47778
1.56,53.216374269005854,95.34713
1.57,53.216374269005854,96.19357
1.63,53.216374269005854,96.37083
1.67,53.216374269005854,95.92295
1.7,53.216374269005854,95.86315
1.71,53.216374269005854,96.395096
1.74,53.216374269005854,97.12894
1.75,53.216374269005854,98.95765
1.77,53.216374269005854,99.54386
1.81,53.216374269005854,101.40598
1.93,53.216374269005854,101.71223
1.953,53.216374269005854,102.046
2.071,53.216374269005854,103.29391
2.14,53.216374269005854,102.283966
2.17,53.216374269005854,103.180954
2.18,53.216374269005854,104.990074
2.42,53.216374269005854,104.9237
2.482,53.216374269005854,102.75383
2.756,53.216374269005854,101.30819
3.04,53.216374269005854,100.276024
3.428,53.216374269005854,100.276024
0.1,53.34081976417743,84.521065
0.26,53.34081976417743,84.521065
0.27,53.34081976417743,84.66711
0.315,53.34081976417743,85.11499
0.32,53.34081976417743,87.96448
0.38,53.34081976417743,87.99404
0.41,53.34081976417743,87.98996
0.447,53.34081976417743,88.11601
0.448,53.34081976417743,88.32046
0.5043,53.34081976417743,88.549736
0.54,53.34081976417743,88.403564
0.55,53.34081976417743,88.18248
0.551,53.34081976417743,90.14901
0.575,53.34081976417743,90.46621
0.5753,53.34081976417743,89.901886
0.58,53.34081976417743,90.2425
0.72,53.34081976417743,90.08569
0.721,53.34081976417743,91.03276
0.77,53.34081976417743,91.1082
0.78,53.34081976417743,87.21538
0.784,53.34081976417743,87.06675
0.79,53.34081976417743,86.858185
0.81,53.34081976417743,86.66939
0.83,53.34081976417743,86.58974
0.86,53.34081976417743,86.90939
0.9,53.34081976417743,87.475464
0.918,53.34081976417743,89.04453
0.93,53.34081976417743,89.59253
0.95,53.34081976417743,92.291275
0.96,53.34081976417743,91.962875
1.0,53.34081976417743,94.09399
1.03,53.34081976417743,94.295364
1.07,53.34081976417743,94.47483
1.1,53.34081976417743,94.5275
1.133,53.34081976417743,94.561195
1.2,53.34081976417743,94.07041
1.23,53.34081976417743,93.756905
1.29,53.34081976417743,94.18259
1.331,53.34081976417743,94.556244
1.384,53.34081976417743,94.78536
1.41,53.34081976417743,94.83821
1.54,53.34081976417743,94.94429
1.56,53.34081976417743,94.8374
1.57,53.34081976417743,95.68385
1.63,53.34081976417743,95.8611
1.67,53.34081976417743,95.413216
1.7,53.34081976417743,95.35342
1.71,53.34081976417743,95.88537
1.74,53.34081976417743,96.61921
1.75,53.34081976417743,98.42416
1.77,53.34081976417743,99.01037
1.81,53.34081976417743,100.872475
1.93,53.34081976417743,101.16007
1.953,53.34081976417743,101.49385
2.071,53.34081976417743,102.74177
2.14,53.34081976417743,101.73183
2.17,53.34081976417743,102.628815
2.18,53.34081976417743,104.461784
2.42,53.34081976417743,104.39541
2.482,53.34081976417743,102.225555
2.756,53.34081976417743,100.7799
3.04,53.34081976417743,99.74776
3.428,53.34081976417743,99.74776
0.1,55.74712643678161,84.84608
0.26,55.74712643678161,84.84608
0.27,55.74712643678161,84.99211
0.315,55.74712643678161,85.439995
0.32,55.74712643678161,88.28948
0.38,55.74712643678161,88.31906
0.41,55.74712643678161,88.31496
0.447,55.74712643678161,88.44102
0.448,55.74712643678161,88.64546
0.5043,55.74712643678161,88.87475
0.54,55.74712643678161,88.72856
0.55,55.74712643678161,88.507484
0.551,55.74712643678161,90.47401
0.575,55.74712643678161,90.791214
0.5753,55.74712643678161,90.2269
0.58,55.74712643678161,90.567505
0.72,55.74712643678161,90.41069
0.721,55.74712643678161,91.357765
0.77,55.74712643678161,91.43322
0.78,55.74712643678161,87.60073
0.784,55.74712643678161,87.45211
0.79,55.74712643678161,87.24355
0.81,55.74712643678161,87.05474
0.83,55.74712643678161,86.9751
0.86,55.74712643678161,87.29476
0.9,55.74712643678161,87.860825
0.918,55.74712643678161,89.429886
0.93,55.74712643678161,89.97789
0.95,55.74712643678161,92.62682
0.96,55.74712643678161,92.29842
1.0,55.74712643678161,94.42954
1.03,55.74712643678161,94.630905
1.07,55.74712643678161,94.81039
1.1,55.74712643678161,94.86305
1.133,55.74712643678161,94.89674
1.2,55.74712643678161,94.40597
1.23,55.74712643678161,94.09245
1.29,55.74712643678161,94.518135
1.331,55.74712643678161,94.8918
1.384,55.74712643678161,95.12092
1.41,55.74712643678161,95.17376
1.54,55.74712643678161,95.27984
1.56,55.74712643678161,95.204315
1.57,55.74712643678161,96.076385
1.63,55.74712643678161,96.25364
1.67,55.74712643678161,95.80576
1.7,55.74712643678161,95.745964
1.71,55.74712643678161,96.2779
1.74,55.74712643678161,97.01174
1.75,55.74712643678161,98.816696
1.77,55.74712643678161,99.389565
1.81,55.74712643678161,101.25168
1.93,55.74712643678161,101.539276
1.953,55.74712643678161,101.87305
2.071,55.74712643678161,103.120964
2.14,55.74712643678161,102.07028
2.17,55.74712643678161,102.96726
2.18,55.74712643678161,104.80024
2.42,55.74712643678161,104.733864
2.482,55.74712643678161,102.54623
2.756,55.74712643678161,101.10057
3.04,55.74712643678161,100.06843
3.428,55.74712643678161,100.06843
0.1,55.82822085889572,83.75536
0.26,55.82822085889572,83.75536
0.27,55.82822085889572,83.901405
0.315,55.82822085889572,84.34929
0.32,55.82822085889572,87.19878
0.38,55.82822085889572,87.228355
0.41,55.82822085889572,87.22425
0.447,55.82822085889572,87.35031
0.448,55.82822085889572,87.554756
0.5043,55.82822085889572,87.78404
0.54,55.82822085889572,87.637856
0.55,55.82822085889572,87.41678
0.551,55.82822085889572,89.3833
0.575,55.82822085889572,89.700516
0.5753,55.82822085889572,89.136185
0.58,55.82822085889572,89.47679
0.72,55.82822085889572,89.319984
0.721,55.82822085889572,90.26707
0.77,55.82822085889572,90.342514
0.78,55.82822085889572,86.510025
0.784,55.82822085889572,86.361404
0.79,55.82822085889572,86.15284
0.81,55.82822085889572,85.96403
0.83,55.82822085889572,85.88439
0.86,55.82822085889572,86.204056
0.9,55.82822085889572,86.77012
0.918,55.82822085889572,88.33919
0.93,55.82822085889572,88.887184
0.95,55.82822085889572,91.53612
0.96,55.82822085889572,91.207726
1.0,55.82822085889572,93.33884
1.03,55.82822085889572,93.5402
1.07,55.82822085889572,93.71968
1.1,55.82822085889572,93.77235
1.133,55.82822085889572,93.806046
1.2,55.82822085889572,93.31527
1.23,55.82822085889572,93.001755
1.29,55.82822085889572,93.453964
1.331,55.82822085889572,93.82764
1.384,55.82822085889572,94.05675
1.41,55.82822085889572,94.1096
1.54,55.82822085889572,94.215675
1.56,55.82822085889572,94.14015
1.57,55.82822085889572,95.01222
1.63,55.82822085889572,95.18947
1.67,55.82822085889572,94.741585
1.7,55.82822085889572,94.681786
1.71,55.82822085889572,95.21374
1.74,55.82822085889572,95.94758
1.75,55.82822085889572,97.793495
1.77,55.82822085889572,98.36636
1.81,55.82822085889572,100.228485
1.93,55.82822085889572,100.51608
1.953,55.82822085889572,100.84985
2.071,55.82822085889572,102.09777
2.14,55.82822085889572,101.09074
2.17,55.82822085889572,101.98774
2.18,55.82822085889572,103.8207
2.42,55.82822085889572,103.754326
2.482,55.82822085889572,101.56668
2.756,55.82822085889572,100.12104
3.04,55.82822085889572,99.08888
3.428,55.82822085889572,99.08888
0.1,57.08333333333334,82.28238
0.26,57.08333333333334,82.28238
0.27,57.08333333333334,82.42844
0.315,57.08333333333334,82.87632
0.32,57.08333333333334,85.7258
0.38,57.08333333333334,85.75537
0.41,57.08333333333334,85.75127
0.447,57.08333333333334,85.877335
0.448,57.08333333333334,86.08178
0.5043,57.08333333333334,86.31106
0.54,57.08333333333334,86.16489
0.55,57.08333333333334,85.9438
0.551,57.08333333333334,87.91033
0.575,57.08333333333334,88.22754
0.5753,57.08333333333334,87.6632
0.58,57.08333333333334,88.003815
0.72,57.08333333333334,87.847015
0.721,57.08333333333334,88.87781
0.77,57.08333333333334,88.953255
0.78,57.08333333333334,84.82975
0.784,57.08333333333334,84.68112
0.79,57.08333333333334,84.47257
0.81,57.08333333333334,84.30799
0.83,57.08333333333334,84.228355
0.86,57.08333333333334,84.54801
0.9,57.08333333333334,85.11408
0.918,57.08333333333334,86.683136
0.93,57.08333333333334,87.23113
0.95,57.08333333333334,89.88008
0.96,57.08333333333334,89.551674
1.0,57.08333333333334,91.68279
1.03,57.08333333333334,91.88416
1.07,57.08333333333334,92.06364
1.1,57.08333333333334,92.11631
1.133,57.08333333333334,92.15001
1.2,57.08333333333334,91.72783
1.23,57.08333333333334,91.41432
1.29,57.08333333333334,91.86653
1.331,57.08333333333334,92.240204
1.384,57.08333333333334,92.469315
1.41,57.08333333333334,92.54255
1.54,57.08333333333334,92.64863
1.56,57.08333333333334,92.5731
1.57,57.08333333333334,93.44517
1.63,57.08333333333334,93.62241
1.67,57.08333333333334,93.19336
1.7,57.08333333333334,93.13356
1.71,57.08333333333334,93.62447
